Video ID,Comment ID,comments,Likes
W2TE0DjdNqI,UgwiIPS2TUTPsLwkm3F4AaABAg,This  song  just  sounds  so  abstract  as  if  it's  trying  to  express  all  the  things  you  could  never  put  into  words      Like  a  film  reel    I  once  heard  a  7  minute  flashback  of  your  life  occurs  in  the  brain  after  you  are  clinically  dead      This  would  totally  make  a  awesome  soundtrack  for  that  ,32
W2TE0DjdNqI,UgwvuTNjrqq-aYNWXL14AaABAg,  my  battery  is  low    and  it's  getting  dark        the  opportunity  rover,62
W2TE0DjdNqI,Ugggih-I7z82ZngCoAEC,Damn    this  was  such  a  good  final  song  for  the  ending    When  it's  over    it  gives  such  an  eerie  feeling    Worlds  is  truly  a  masterpiece  ,15771
W2TE0DjdNqI,UgxUinEGwuNXZYmq7RN4AaABAg,  We  will  be  friends  to  the  end  no  matter  what      Yes  sir      To  the  end  and  back      Come  guys  let's  get  this  dub  for  the  boys      Last  need  20  years  ago  ,132
W2TE0DjdNqI,Ugy7NBrXX8p379B0VTB4AaABAg,Like  a  lot  of  people  say    this  makes  me  feel  an  emotion  that  doesn't  exist,67
W2TE0DjdNqI,Ugytqd86SRL7J1MNNzF4AaABAg,I'm  listening  to  this  song  for  the  first  time  ever  and  am  wondering  to  myself  the  question    how  the  hell  haven't  I  heard  this  masterpiece  at  all  in  these  past  7  years    ,9
W2TE0DjdNqI,UgyQXHmHyTumzlWN2DN4AaABAg,This  brings  me  image  of  broken  android    laying  on  the  ground  and  repeating  this  song  before  last  functions  ceased  on  her  broken  body    shutting  last  speck  of  light  that  once  shine  on  androids  eyes        Yet  at  the  end  of  the  song    android  had  small  smile  on  her  face    like  gaining  something  no  one  ever  thought  machine  could  achieve      ,26
W2TE0DjdNqI,Ugwa2LhrEDZe8KeN9Th4AaABAg,this  feels  like  playing  a  old  game  and  you  go  on  multiplayer  but  there  is  no  one,25042
W2TE0DjdNqI,Ugy-UBc3nY0tYg1NCMJ4AaABAg,Shout  out  to  the  person  in  this  comment  section  from  years  ago  who  said    and  i  quote      if  he  ends  one  of  his  concerts  with  goodbye  to  a  world  I'm  gonna  cry        He  did  it    Just  a  few  minutes  ago  he  did  it    I'm  crying  too    friend  ,21
W2TE0DjdNqI,Ugxh9rbt_v3xRe6kb654AaABAg,Idk  why  but  when  I  listen  to  this  song  I  get  this  feeling  of  complete  nothingness    It  just  makes  me  realize  how  big  the  universe  and  how  small  I  am    and  how  I  don  t  really  matter    Not  in  a  depressing  way    but  just  in  general  ,44
W2TE0DjdNqI,UgyDBCGT9-ZXO1QpMO14AaABAg,It's  sure  been  a  while  since  I've  first  seen  this  and  reveled  in  it's  glory      Here's  a  big  thanks  to  Porter  Robinson  for  this  and  many  other  impactful  masterpieces  ,16
W2TE0DjdNqI,UgwISPHOkub-qrFLVy54AaABAg,  Yeah    I  ll  cya  tomorrow  man        Cya          6  years  later                      Started  A  Call    ,170
W2TE0DjdNqI,UgzWF0utsG9eAseucvB4AaABAg,The  saddest  part  of  life  is  when  the  person  who  gave  you  memories  becomes  a  memory  ,13309
W2TE0DjdNqI,UgzqVuUrwjx12facvEJ4AaABAg,lyrics  be  like      Thank  you    I'll  say  goodbye  soon  Though  its  the  end  of  the  world    Don't  blame  yourself  now  And  if  its  true    I  will  surround  you  and  give  life  to  a  world  That's  our  own  Thank  you    I'll  say  goodbye  now  Though  its  the  end  of  the  world    Don't  blame  yourself  And  if  its  true    I  will  surround  you  and  give  life  to  a  world  That's  our  own  Thank  you    I'll  say  goodbye  soon  Though  its  the  end  of  the  world    don't  blame  yourself  now  And  if  its  true    I  will  surround  you  and  give  life  to  a  world  That's  our  own  Thank  you    I'll  say  goodbye  now  Though  its  the  end  of  the  world    don't  blame  yourself  And  if  its  true    I  will  surround  you  and  give  life  to  a  world  That's  our  own,3
W2TE0DjdNqI,Ugy0y7mJzyDRRqg0uwF4AaABAg,Came  back  a  year  later  to  listen  to  this  masterpiece  again    and  when  that  one  note  hit  I  started  tearing  up  so  hard  ,16
W2TE0DjdNqI,Ugygc6duhs9PQxwxU5t4AaABAg,This  is  a  perfect  mix  of  sad  and  beautiful,35
W2TE0DjdNqI,UgzRg0REe9Ivq_I7RLF4AaABAg,This  song  makes  me  want  to  apologize  to  the  child  I  once  was  ,19368
W2TE0DjdNqI,UgzutuquKt0KOom3UJ14AaABAg,Im  getting  such  weird  chills  at  that  moment    normally  i  get  them  sometimes  with  different  songs  too  but  int  this  case  they  are  constant    they  dont  come  and  go  straight  away,2
W2TE0DjdNqI,UgwV9ADXO0VD-OICj6R4AaABAg,This  song  actually  makes  me  feel  better  about  myself  since  one  of  my  best  friends  who  I  actually  mange  to  keep  for  3  years  stopped  texting  me  and  moving  on  with  her  life  I  used  to  be  suicidal  and  she  would  help  me  along  with  my  other  bestie    I  wish  she  would  text  me  back  since  I  have  no  friends  in  my  current  school  and  my  other  friends  go  to  other  schools      Edit    ,40
W2TE0DjdNqI,UgyjC_B83G3JaWVYdbB4AaABAg,I  can  t  believe  it  s  been  7  years    It  feels  like  yesterday  when  I  ve  only  found  out  about  Porter  Robinson  and  his  songs      Time  goes  so  fast    I  can  t    I  just  can  t  ,5
W2TE0DjdNqI,UgwuedmVHmkOpRo3qI94AaABAg,As  I've  spent  close  to  a  year  or  two    listening  to  Porter  Robinsons  music    including  Nurture    and  this  being  my  first  ever  taste  of  the        bliss  in  his  music  I've  found    I  wish  to  write    my  first  discovery  of  him        May  it  not  be  read  by  Porter  due  to  his  massive  fame    but  maybe  it  will  be  able  to  make  a  note  for  someone  out  there    A  word  to  at  least  TOUCH  upon  a  truth  far  from  understood  within  themselves          Porter's  songs  have  always  made  me        sad    solmen        thoughtful    beliving          Comforted    trusting        And  these  feelings  as  I  explored  them  I  found  steemed  not  from  the  very  song  itself    but  within  my  own  soul    They  cling  to  my  very  essence  to  a  degree  I've  never  felt    Whenever  a  Porter  Robinson  comes  on  I  always  have  to  stop  myself    and  truly  enjoy    I  cannot  merely  listen    but  truly  LISTEN  to  his  songs    As  their  sullen  tones  speaks  of  a  world  so  close  to  our  own  in  my  heart    Filled  with  sadness    distraught    pain        and  yet        Somewhere  in  the  depths    a  hope    A  belief      I  do  not  know  who  this  is  indicative  off        but  I  know  I  shown  this  and  Something  Comforting  to  many  a  friends  and  family    And  the  consesus  is  either  despair  or  enjoyment    And  its  a  single  party  that  only  truly  enjoyed  it        Those  that  have  some  sort  of  diagnosis  to  be  labeled  as    abnormal    to  society        Someone  function  in  a  non  standard  way        Others  shut  off  a  Porter  Robinson  within  mere  a  minute    Mentioning  that  the  song  makes  them  feel    disillusioned    and    saddned      Even  some  close  to  being  a  sort  of  panic    I  think  Porter  Robinson  strikes  a  cord        a  cord  that  even  without  text  and  song    explains  more  to  a  person  if  they  wish  to  look  deeper        As  I  grow  older    as  I  age    as  my  taste  ever  changes        I  think  Porter  Robinson    will  forever  be  cling  to  my  brain    my  mind  and  my  heart    as  the  closest  thing  to  perfection    For  when  I  heard  the  solmen  tones  of  his  works    it  truly  makes  me  stop  and  rethink  all  that  is    and  shall  be  ,1
W2TE0DjdNqI,UgyrtGoucq2739eD-zd4AaABAg,  How  many  emotions  do  you  want  people  to  feel        Yes  ,5657
W2TE0DjdNqI,UgwT0A6c9XGcZytUbHh4AaABAg,When  I  listen  to  this  song  it  brings  back  my  memories  that  were  locked  away  and  it  gives  me  feelings  of  happiness  knowing  I  made  it  through  what  I  have  and  that  I  have  the  good  times  to  look  back  on  this  song  really  just  opens  my  mind  to  my  feelings  so  I  actually  feel  them,1
W2TE0DjdNqI,UgyPQX_I-LYTvnde-GB4AaABAg,I  sing  this  song  every  time  I'm  sad  and  it  makes  me  feel  better  ,1
W2TE0DjdNqI,UgwXoUNaYYnJxAUFI854AaABAg,2015          I  had  a  friend  named  Sam    He  invited  me  to  his  birthday  party    It  was  at  a  movie  theater    We  watched  tommorrowland    I  thought  the  movie  was  great  and  when  my  dad  drove  me  home  I  doze  off  in  that  moment  of  just  pure  safety    Little  did  I  know  that  was  going  to  be  Sam's  last  birthday    he  moved  to  california  and  died  in  a  house  fire  two  years  later    That  feeling  of  loss  but  still  being  happy  that  it  happened  is  won  of  the  strongest  feelings  I  have            Im  still  sad  to  this  day  though        To  gen  alpha          '                                                                                                  ,9
W2TE0DjdNqI,UgzwMU8sarhW-1R5ZYh4AaABAg,This  reminds  me  of  my  friend  Sam    He  s  not  dead    He  s  just  a  bottom  and  plays  this  song  a  lot,37648
W2TE0DjdNqI,UgxKoR_PJwypGI9XxwN4AaABAg,Thank  you  Porter  for  culminating  our  sad  memories    and  our  misery    in  a  good  song      ,1
W2TE0DjdNqI,UgxZcBZ61G2XYYpcGT94AaABAg,Now  this  is  what  you  call  a  masterpiece    10  10  ,2
W2TE0DjdNqI,Ugw1ErgoAXXYPa-P34R4AaABAg,this  song  helped  me  thropugh  the  hardest  time  in  my  life    i  hope  it  does  to  all  of  you  as  well  ,3
W2TE0DjdNqI,Ugy9V4XqoZ3vZq87EZJ4AaABAg,This  song  makes  me  remember  the  days  when  I  used  to  live  on  the  east  coast    I  really  wish  I  managed  to  keep  contact  with  all  my  old  school  friends  right  before  I  moved  across  the  country,7
W2TE0DjdNqI,UgxGUoHk2qWOvEce0Zp4AaABAg,This  song  makes  me  miss  someone  that  never  existed,34256
W2TE0DjdNqI,UgxViVxIg2YroghV_ml4AaABAg,When  I  listen  to  this  song  it  fell  like  I  miss  someone  even  though  they  don't  exist                          It  made  me  cry  Edit  also  this  song  made  me  calm  and  I  feel  like  I  need  a  hug        ,2
W2TE0DjdNqI,Ugzg8aDgec4Kou6Enwh4AaABAg,This  is  the  type  of  music  I  love    3,0
W2TE0DjdNqI,Ugyn0XMB192OIJmZWSd4AaABAg,This  music  is  good    Its  not  nostalgic    Its  just  like  walking  in  a  cyber  world    where  is  everyone  is  sleeping  ,2
W2TE0DjdNqI,Ugyds-Ht9wTyOBp9AF94AaABAg,even  after  7  years    its  just        nice  to  hear,1
W2TE0DjdNqI,Ugy6oydSRUeC4Mi6GAJ4AaABAg,    No  friends    No  enemies    But  strangers    with  memories      ,3275
W2TE0DjdNqI,UgwCp9Gm-w35hZKI2s54AaABAg,this  feels  like        like  two  lovers  looking  at  each  other    watching  the  end  of  the  world    looking  at  all  the  destruction  from  a  war    wanting  to  spend  the  last  moments  of  their  life  together  ,3
W2TE0DjdNqI,UgyuF9oL39kfDdMjOfF4AaABAg,Feels  like  a  song  my  pets  would  sing  on  their  deathbed    RIP  Reilly  2019  and  Shadow  2017  you  were  good  dogs    And  I  feel  like  my  Rat  terrier  is  close  to  his  time  he  s  14    ,14
W2TE0DjdNqI,UgyZRAkCUJRnwBMhn8l4AaABAg,This  song  gives  me  goosebumps  and  reminds  me  of  the  past,0
W2TE0DjdNqI,Ugz0-ChXjxobem50xGN4AaABAg,Why  do  I  love  this  song  so  much    Reminds  me  of  Coachella      good  days      3    Buns  city  never  gives  up  ,0
W2TE0DjdNqI,Ugys6qH8cxyzRhMW_Ph4AaABAg,Saddest  part  of  this  song  is  how  the  voice  slowly  loses  its  ability  to  speak  until  its  just  tones    Its  the  collapse  of  its  cognition    Terrifying  and  depressing  ,8317
W2TE0DjdNqI,Ugwp1H9EsIIASFrZTu54AaABAg,this  remind  me  of  my  friends  that  always  play  together  but  now  is  just  memories,2
W2TE0DjdNqI,UgywlIZEtoiWe-q27r54AaABAg,Came  back  to  listen  to  this  again    I  missed  this      3,2
W2TE0DjdNqI,UgwHqI1vHZtaC08SZPR4AaABAg,This  song  reminds  me  of  the  fact    we  rarely  ever  have  those  people  who  want  what's  right  for  the  world    That  we  need  to  cherish  those  people    They  will  leave  us    move  on  to  the  next  life  ,0
W2TE0DjdNqI,UgxhgxQ1EE5TrKAVIjN4AaABAg,this  song  feels  like  going  back  to  a  home  that  never  existed,8390
W2TE0DjdNqI,Ugxk4iw_JiBj5SHVo_F4AaABAg,this  song  reminds  me  of  summer  2016    i  was  still  sitting  at  the  computer  barely  doing  anything    but  at  least  i  felt  happy  ,1
W2TE0DjdNqI,UgzEDVGw1pFfC2J_ygh4AaABAg,I  don't  wish  for  eternity    I  just  wish  myself  to  leave  without  regrets,8
W2TE0DjdNqI,Ugym0MfWFIyAW_cUTEZ4AaABAg,This  song  makes  me  think  a  futuristic  planetary  war  was  ending  and  shows  the  flash  backs  of  everything  that  happened,15
W2TE0DjdNqI,UgygoyHcdlThCd6mSpd4AaABAg,I  can't  believe  it's  been  7  years  since  worlds    it  really  has  been  with  me  all  this  time  through  thick  and  thin    thank  you  Porter  ,2
W2TE0DjdNqI,UgwBRzcUZs1M8B-LfYN4AaABAg,this  song  takes  me  to  a  place  that  seems  familiar    but  uncomfortable  ,5593
W2TE0DjdNqI,UgzNV9R53r_mE6w2NV14AaABAg,Thank  you  Porter  Robinson  for  creating  this  song  and  thank  you  for  easing  my  depression  and  getting  trough  tuff  moments  in  life  ,1
W2TE0DjdNqI,Ugz8KtN5bKba0oNTac54AaABAg,I  love  how  this  music  makes'  me  feel  good  and  bad  at  the  same  time    Dispair  and  Hope    I  can't  express  how  in  love  I  am  whit  this  music    Thanx  for  make  this  art      ,0
W2TE0DjdNqI,UgwvPgF1tW41OyRuAi94AaABAg,This  song  reminds  me  of  my  best  friend  in  3rd  4th  grade    Cara    I  was  a  very  shy  and  lonely  child  in  elementary  but  when  me  and  her  met  we  became  instant  best  friends    And  she  was  pretty  much  my  only  real  friend  at  the  time    We  were  inseparable    joined  at  the  hip    I  was  at  her  house  more  than  my  own  during  these  sweet  couple  of  years    She  moved  schools  the  following  year  and  I  felt  so  alone    I  didnt  really  know  how  to  traverse  school  without  her    We  still  talked  on  the  phone  and  I  still  saw  her  from  time  to  time  but  it  was  a  lot  less  than  before    One  day  she  calls  me  up  telling  me  she  was  moving  to  California  due  to  her  father  getting  a  job  offer  there    She  sounded  very  off    Sad    but  I  could  hear  fear  in  her  voice    For  context    her  mother  was  a  raging  alcoholic  that  was  extremely  unpredictable  and  wasted  24  7    She  was  crazy  and  unstable  and  I  always  felt  something  off  about  her    Anyways    I  was  sad  at  this  news  but  I  told  her  that  at  least  me  and  her  could  still  talk  on  the  phone    There  was  a  long  pause    I  could  hear  her  sniffling  and  fighting  back  tears    She  told  me  that  that  wouldnt  happen    and  when  I  asked  why  there  was  another  long  pause    She  sounded  so  fearful    I  could  tell  something  was  off    She  couldnt  give  me  a  straight  answer  as  to  why  we  couldn't  keep  in  touch  over  the  phone  and  there  were  long  pauses  after  everything  I  had  been  saying  and  asking    Finally  she  cuts  me  off    still  sounding  devastated  and  afraid  and  tells  me  this  is  goodbye    forever    That  shed  never  forget  me  and  that  she  hopes  that  I'll  have  a  nice  life    At  this  point  she  was  sobbing  and  the  phone  hung  up  abruptly      To  this  day  I  have  no  idea  what  happened  to  her    I've  tried    over  the  course  of  a  decade  or  so    to  look  her  up    I've  checked  every  social  media  site  for  her  or  her  mother  and  theres  literally  nothing    No  record  of  her  even  existing  in  the  first  place    same  with  her  mother      I  wish  I  knew  what  happened    I  wish  I  knew  why  she  sounded  so  afraid    but  I  never  will    If  you're  still  around  and  you  happen  to  see  this    I've  always  missed  you    cara    And  I'll  never  forget  the  time  we  had  together    I  hope  you're  okay  ,2
W2TE0DjdNqI,UgxL0q7zUB1L4cA6oL54AaABAg,I  actually  found  this  song  last  year  shortly  after  my  grandma  died    so  this  song  fucking  killed  me  for  a  little  bit  ,2
W2TE0DjdNqI,UgzGObpDMK-kgIhPQU54AaABAg,this  song  makes  me  think  abt  all  the  ppl  who  have  died  alone  and  scared  by  themselves    I  really  don  t  want  to  die,4188
W2TE0DjdNqI,UgzgyNp0wVqSEHa5YLh4AaABAg,Sweet  Jesus    the  feeling  I  get  when  I  listen  to  this  song    It  s  like  many  different  feelings  mixed    I  can  t  really  explain  though    This  song  truly  is  a  masterpiece    Great  work  Porter,1
W2TE0DjdNqI,UgwVTpBQSzRrAWs3YOl4AaABAg,the  starting  feels  like    Standing  in  front  of  your  crush  excited    like  you  know  you  have  something  special  to  give  them  or  something      then  you  see  them  admit  their  feelings  to  someone  else  other  than  you    after  seeing  that    the  pressure  hits  you    the  sadness    regret    guilt    anxiety    the  thoughts    feelings    questions    fear    anger    around  0  48  1  44    then  after  all  that  you  transition  to  a  void    more  like  space  itself    just  drifting  away  slowly    you  feel  numb    sad    empty    hollow    dead  inside    tired  but  not  sleepy      1  45  2  13    while  all  that  you  felt  a  sense  of  relief    like      Ah    this  is  it    like  just  accepting  your  fate    or  bidding  farewell  to  that  someone      I'll  see  you  again  in  another  life    something  like  that  feels    then  you  close  your  eyes    you  shed  a  tear    then  woke  up    back  in  your  bed  knowing  that  it  was  all  but  a  dream  ,2
W2TE0DjdNqI,UgxV9OXx4rt1OnPwmM54AaABAg,This  song  makes  me  remember  I  was  once  young    An  emotion  I  can't  explain    I  just  wanna  be  innocent  again  ,0
W2TE0DjdNqI,Ugxe3cLmQdI9hnKt84h4AaABAg,i  get  goosebumps  everytime  i  listen  to  this  song,1
W2TE0DjdNqI,UgxLDi6NgKdUEmyH2nx4AaABAg,Anyone  else  feel  like  this  song  is  familiar  but  they  ve  never  actually  heard  it  ,28875
W2TE0DjdNqI,UgzCoTAKOZEm0jLajoh4AaABAg,This  is  the  audio  form  of  the  feeling  you  get  when  you  step  in  the  car  to  leave  school  on  the  last  day    bittersweet    after  a  long  hard  feat  ,0
W2TE0DjdNqI,UgwVCjwp_6E8UdrjCzh4AaABAg,this  song  makes  me  remember  everything  of  my  past  specially  my  childhood      it  jus  makes  me  feel  different  something  wired  feels  when  i  hear  it    ,1
W2TE0DjdNqI,Ugx6VZTgYn9ejhE4_uV4AaABAg,Thank  you    I  ll  say  goodbye  soon  Though  its  the  end  of  the  world    don't  blame  yourself  now  And  if  its  true    I  will  surround  you  and  give  life  to  a  world  That  s  our  own    Thank  you    I'll  say  goodbye  now  Though  its  the  end  of  the  world    don't  blame  yourself  And  if  its  true    I  will  surround  you  and  give  life  to  a  world  And  if  its  true    I  will  surround  you  and  give  life  to  a  world      That  s  our  own    Thank  you    I  ll  say  goodbye  soon  Though  its  the  end  of  the  world    don't  blame  yourself  now  And  if  its  true    I  will  surround  you  and  give  life  to  a  world    That  s  our  own    Thank  you    I'll  say  goodbye  now  Though  its  the  end  of  the  world    don  t  blame  yourself  And  if  its  true    I  will  surround  you  and  give  life  to  a  world  That's  our  own    Thank  you    I  ll  say  goodbye  soon  Though  its  the  end  of  the  world    don't  blame  yourself  now  And  if  its  true    I  will  surround  you,1
W2TE0DjdNqI,Ugwyv7k-RjcfL2CutMZ4AaABAg,I  saw  you  three  times  porter    Druring  your  worlds  tour  2  times  and  when  you  did  the  shelter  tour  with  Madeon  and  FKIN  ended  with  a  acapella  duet  with  Madeon  of  shelter        I  have  been  to  a  lot  of  shows  but  nothing  will  ever  top  the  first  time  you  did  worlds    Rolling  2  points  deep  good  bye  world  hits  the  THANK  YOUUUUU  right  when  I  peak        omg    the  euphoria  just  hearing  that  part  takes  me  back    Just  happy  I  got  to  experience  that  when  it  was  new    Legendary  artist  ,0
W2TE0DjdNqI,UgxQNHCLU0qsM0L152F4AaABAg,i  feel  like  i  m  at  a  party  that  everyone  left    years  ago  ,19877
W2TE0DjdNqI,Ugz2tk4nXo5uVxxPqWB4AaABAg,This  song  feels  like  saying  goodbye  to  a  lifelong  friend  and  the  ending  is  the  heartbeat  monitor  beginning  to  flatline,5
W2TE0DjdNqI,Ugx7aaM-T4W4BNu_eBB4AaABAg,Things  that  can't  be  explained    How  beautiful  this  music  are  ,0
W2TE0DjdNqI,Ugy-rxqlVhmizz81AiV4AaABAg,I  love  it  I  always  think  of  this  song  even  in  school  that  s  crazy  ,0
W2TE0DjdNqI,UgwfuG7yatc4141tzPN4AaABAg,This  reminds  me  of  2020    Where    everything  suddenly  stopped    All  the  things  I  ve  experienced  in  my  life    my  first  day  of  school    playing  with  my  friends  in  the  neighborhood    getting  icecream  from  the  icecream  truck    riding  my  bike    having  sleepovers  with  my  friends    my  first  year  of  middle  school    my  first  date    my  first  kiss    everything    I  don  t  know  how  I  can  feel  about  the  world    People  are  dying  and  people  are  focused  on  what  side  of  tiktok  you  re  on    On  who  to  save  in  a  fucking  family  band    The  world  has  been  so  cruel    everything    I  want  to  change  for  the  better    I  want  to  change  for  humanity    I  want  to  change  for  my  family    I  want  to  change  for  myself    I  want  to  go  back  to  my  childhood    who  remembers  s  mores    Your  parents  buying  lottery  tickets  hoping  to  win    You  and  your  friends  making  fun  of  yourselves    But  most  importantly      When  you  loved  yourself    If  you  re  reading  this    I  want  to  say    I  love  you    Even  if  I  don  t  know  you    there  is  always  someone  who  loves  you    Remember  that        Sincerely    someone  who  loves  you  ,2801
W2TE0DjdNqI,UgzeFvYvk87q4URgvCx4AaABAg,Wow    this  song  gives  me  peace  and  tranquility  ,0
W2TE0DjdNqI,UgwvydP993SzA8yLN4R4AaABAg,This  song  feels  like  a  sad  and  beautiful  goodbye,1
W2TE0DjdNqI,Ugyt_yr4mbomBxM1Hux4AaABAg,the  saddest  thing  is  watching  everyone  you  used  to  love  hanging  out  with  slowly  fade  away    while  other  things  take  over  your  life,2
W2TE0DjdNqI,UgypGReUQzK47vksoRV4AaABAg,I  loved  her      Really  did      We  were  so  close      One  time  she  got  sick      Same  for  me      I  couldn't  take  care  of  her      I  was  selfish    We  fell  apart    And  now  this  is  the  only  way  to  relieve  my  pain,2
W2TE0DjdNqI,UgzTHo_VGZvGm-1rrmd4AaABAg,  The  mirror  is  my  best  friend  because  when  I  cry    it  doesnt  laugh          Charlie  Chaplin,3824
W2TE0DjdNqI,UgxkIAFnVq5GxE2Gh2J4AaABAg,This  bring  nostalgia  to  me  again  and  again    I  wish  to  be  the  same  kid  I  was  once  was    a  joyful    energetic  and  fun  kid    Unlike  who  I  am  now    a  lazy    empty  souled  teenager  with  mood  swings  ,6
W2TE0DjdNqI,UgxA5903GAcGDEfsuUl4AaABAg,The  Stories  behind  these  master  pieces  always  deep    ,0
W2TE0DjdNqI,UgwKi9LXi0bHgX3lItR4AaABAg,This  is  a  masterpiece  ,0
W2TE0DjdNqI,Ugx6L9pEq7amCUwV2Jt4AaABAg,  Thank  you    I'll  say  goodbye  soon    Though  its  the  end  of  the  world      Don't  blame  yourself  now    And  if  its  true      I  will  surround  you  and  give  life  to  a  world    That's  our  own    Thank  you    I'll  say  goodbye  now    Though  its  the  end  of  the  world      Don't  blame  yourself    And  if  its  true      I  will  surround  you  and  give  life  to  a  world    That's  our  own    Thank  you    I'll  say  goodbye  soon    Though  its  the  end  of  the  world    don't  blame  yourself  now    And  if  its  true      I  will  surround  you  and  give  life  to  a  world    That's  our  own    Thank  you    I'll  say  goodbye  now    Though  its  the  end  of  the  world    don't  blame  yourself    And  if  its  true      I  will  surround  you  and  give  life  to  a  world    That's  our  own      The  lyrics  really  touch  my  heart            ,0
W2TE0DjdNqI,UgzVsbUhbHlHkZiQ8Ml4AaABAg,This  song  is  overwhelming  because  it  feels  like  I'm  too  close  to  a  dying  star    or  a  deity  that  is  older  than  time  ,1370
W2TE0DjdNqI,UgyTJc9-M9nHd4O9OTR4AaABAg,this  song  makes  me  feel  like  im  in  the  backrooms  making  a  last  stand  against  the  entities,1
W2TE0DjdNqI,Ugw_yjDvSY9S6mpacTR4AaABAg,Damn    this  gave  me  goosebumps  ,0
