Video ID,Comment ID,comments,Likes,polarity,pol_cat,stop_comments
qVdPh2cBTN0,UgyYBD0BvWMwecu63BF4AaABAg,i  always  wished  i  was  5  again    coming  back  from  school  no  worries  just  playing  with  my  toys    but  then  i  realized  i'm  12  still  a  child    i  was  like  that  before    and  i  can  still      worrying  is  what  i  chose  to  do    when  i  have  no  control  of  it  whatsoever    you  are  that  person  that  child  you  dreamed  to  be    you  still  are      you  can  still  be,6,0.0,0,always wished 5 coming back school worries playing toys realized 'm 12 still child like still worrying chose control whatsoever person child dreamed still still
qVdPh2cBTN0,UgxK450xz_kj9G_lyNd4AaABAg,when  youre  the  one  whos  changed  and  hate  every  single  part  of  it,21,-0.4357142857142857,0,youre one whos changed hate every single part
qVdPh2cBTN0,UgyLxkv_gC4AGUBAgfp4AaABAg,this  song  reminds  me  of  an  old  friend  that  i  had  to  cut  off  he  was  a  good  person  but  throughout  the  years  he  got  more  rude  and  out  right  abusive  always  making  jokes  about  everyone's  personal  problems  and  tricking  me  multiple  times  and  his  friends  were  like  his  lackeys  so  i  had  to  cut  them  off  to,5,0.18367346938775508,1,song reminds old friend cut good person throughout years got rude right abusive always making jokes everyone 's personal problems tricking multiple times friends like lackeys cut
qVdPh2cBTN0,Ugx5iiuFlA4vKLF9e954AaABAg,i  knew  this  song  way  before  locke  key    but  when  i  watched  that  episode  today  and  the  song  started  to  play    it  touched  me  in  a  whole  different  way  together  with  that  freaking  sad  scene    omg    i  couldn't  help  crying  like  a  baby,4,-0.1,0,knew song way locke key watched episode today song started play touched whole different way together freaking sad scene omg could n't help crying like baby
qVdPh2cBTN0,UgyWwW5UjzCMQ3wHdZR4AaABAg,when  i  hear  this  song  all  i'm  thinking  about  is  just  you    laxmi    not  just  now    all  the  freaking  time    it  was  always  you    only  you    i  loved  you  to  the  point  where  i  have  to  lose  you  to  love  you    i  wish  things  worked  out    if  you  can  give  me  one  more  chance  i  promise  that  i  won't  be  clingy  or  needy  and  i'll  behave    please  forgive  me  for  my  behavior    i  really  didn't  meant  to  do  it    i  had  sleep  deprivation  and  shit  happened    i'm  not  trying  to  justify  anything    but  please  forgive  me          your  j,1,0.2833333333333333,1,hear song 'm thinking laxmi freaking time always loved point lose love wish things worked give one chance promise wo n't clingy needy 'll behave please forgive behavior really n't meant sleep deprivation shit happened 'm trying justify anything please forgive j
qVdPh2cBTN0,UgzEU2m3TE_8CekA96d4AaABAg,life  is  a  game  play  it  or  end  it,2,-0.4,0,life game play end
qVdPh2cBTN0,Ugwmn--niteiU-EbUv14AaABAg,the  saddest  part  is  when  you're  forcing  yourself  to  be  happy  when  you  are  with  your  friends  cause  you  don't  want  them  to  be  worry  for  you,2,0.8,1,saddest part 're forcing happy friends cause n't want worry
qVdPh2cBTN0,UgwHrXUwhUqNKG7sffp4AaABAg,use  me  as  a    i  don  t  give  af  how  you  came  across  this  song    let  s  all  vibe  out  cuz  it  s  amazing    button,5545,0.6000000000000001,1,use give af came across song let vibe cuz amazing button
qVdPh2cBTN0,UgyBfAhclaFpRvThdAx4AaABAg,the  lyrics  tho            i  love  the  editing  skills,1,0.5,1,lyrics tho love editing skills
qVdPh2cBTN0,UgyW-iF5hjTZWlT2WeB4AaABAg,i  listened  to  this  song  while  reading  a  chapter  in      they  both  die  at  the  end      it  was  perfect  with  tears  streaming  down  my  face,2,0.4222222222222222,1,listened song reading chapter die end perfect tears streaming face
qVdPh2cBTN0,Ugw-HeXFZSnQkSusSsh4AaABAg,watching  cancer  eat  my  moms  light  out  of  her  soul  definitely  broke  me  watching  her  hooked  up  to  so  many  machines  it  didn't  look  like  my  mom  just  a  shell  laying  there  god  i  miss  her  everyday    my  best  friend  is  gone  and  i'm  alone  now  trying  to  pick  up  the  pieces  since  i'm  the  new  glue  to  our  family,0,0.3060606060606061,1,watching cancer eat moms light soul definitely broke watching hooked many machines n't look like mom shell laying god miss everyday best friend gone 'm alone trying pick pieces since 'm new glue family
qVdPh2cBTN0,UgymAQDPyUY99Hd2dO14AaABAg,amazing  song    trip  to  memory  lane    awesome            thank  you  tremendously,0,0.6444444444444445,1,amazing song trip memory lane awesome thank tremendously
qVdPh2cBTN0,UgyZUDrvfotnCNo1c294AaABAg,this  calms  me  down  from  what's  going  on  around  me  so  much,0,0.022222222222222213,1,calms 's going around much
qVdPh2cBTN0,UgxfFi-14sKNjxEkyUd4AaABAg,can  someone  recommend  a  song  like  this  masterpiece,1,0.0,0,someone recommend song like masterpiece
qVdPh2cBTN0,UgwsNGaMeTjxG0CFyhB4AaABAg,this  song  hits  hard    i  m  just  realizing  how  much  i  ve  changed      what  i  ve  done      what  i  ve  said      the  things  i  used  to  love  seem  to  be  a  past  thing      i  m  starting  to  dislike  the  things  that  used  to  be  my  dream,26,0.03166666666666666,1,song hits hard realizing much changed done said things used love seem past thing starting dislike things used dream
qVdPh2cBTN0,UgwXjby28MlqrY5usJ14AaABAg,is  it  worth  living  a  life  where  you  put  on  a  facade  24  7  because  you  know  nobody  would  love  who  you  really  are,1,0.3333333333333333,1,worth living life put facade 24 7 know nobody would love really
qVdPh2cBTN0,Ugz-yIFJuLO5hGkoda94AaABAg,im  just  here    vibin    not  hurt  or  anything    just  jamming  because  it  sounds  good    heh,0,0.7,1,im vibin hurt anything jamming sounds good heh
qVdPh2cBTN0,UgxHHI0q6NJ6libx0oB4AaABAg,i  was  my  daddy's  angel          now  he's  mine            no  one  ever  loved  me  like  him    no  one  ever  will    ill  never  love  anyone  like  i  loved  him    i  lost  him  20  days  ago        i  did  my  best  to  take  care  of  him  everyday  after  his  stroke    i  spent  the  last  6  months  watching  him  decline      now  i  lay  in  bed  crying  holding  his  urn        i  love  u  daddy    i  can't  wait  to  spend  eternity  in  heaven  with  u,78,0.16499999999999998,1,daddy 's angel 's mine one ever loved like one ever ill never love anyone like loved lost 20 days ago best take care everyday stroke spent last 6 months watching decline lay bed crying holding urn love u daddy ca n't wait spend eternity heaven u
qVdPh2cBTN0,UgwOgzw7vQa11ZlVFYt4AaABAg,i  wish  you  were  still  with  me  sanduni    i  never  forgot  you  or  stop  loving  you    on  the  day  you  feel  like  i  may  forget  you    i  will  be  sleeping    you  should  come  to  see  me    if  somebody  asked  who  am  i  to  you    you  should  say  someone  who  never  stopped  loving  you  and  always  wished  to  have  a  life  with  you,2,0.6,1,wish still sanduni never forgot stop loving day feel like may forget sleeping come see somebody asked say someone never stopped loving always wished life
qVdPh2cBTN0,Ugyu0cIZ_906fZsRRzV4AaABAg,i've  been  depressed  for  2  years  now    still  unemployed  after  i  graduated  from  college    i  have  no  motivation    and  when  sometimes  i  feel  like  i  do    it's  just  false  confidence,0,-0.4000000000000001,0,'ve depressed 2 years still unemployed graduated college motivation sometimes feel like 's false confidence
qVdPh2cBTN0,UgyGV7ueaH2axrRUQch4AaABAg,this    the  best  anatomy  class  you  could  take  when  depressed,0,1.0,1,best anatomy class could take depressed
qVdPh2cBTN0,UgxyEWCaMNcTp9n2pJh4AaABAg,what  i  hate  more  than  anything  is  that  i  saw  the  signs  from  the  beginning    and  more  time  passed  and  more  i  saw  the  detachment  until  no  replies    no  call  backs    no  more  anything,3,0.09,1,hate anything saw signs beginning time passed saw detachment replies call backs anything
qVdPh2cBTN0,Ugy9bM4M6WaJNV6Id2V4AaABAg,who  else  came  from  locke  and  key  series,1,0.0,0,else came locke key series
qVdPh2cBTN0,Ugy_QQf7MX6xs3wmH7R4AaABAg,i  am  in  bed  crying  reading  these  comments  i  hope  everyone  is  ok  deep  down  i  care  for  everyone  but  right  now  i  don  t  know  what  to  think  anymore  i  don  t  have  any  joy  in  my  life  these  days  but  i  don  t  think  i  m  depressed  i  m  just  like          stuck  i  have  a  good  group  of  friends  but  they  don  t  have  a  clue  what  i  m  going  through  and  i  love  my  family  but  they  just  don  t  see  it  i  m  worried  about  myself  but  i  m  trying  to  stay  strong,801,0.3181657848324515,1,bed crying reading comments hope everyone ok deep care everyone right know think anymore joy life days think depressed like stuck good group friends clue going love family see worried trying stay strong
qVdPh2cBTN0,Ugys6RSpW5VqJMSQbIV4AaABAg,these  days  i'm  kind  of  down    i  want  to  release  myself  from  my  dark  thoughts  with  writing  them  here    anyway  no  one  from  my  side  will  be  able  to  see  it    i'm  going  to  graduate  two  months  later    besides  i'm  going  to  take  an  important  exam  which  leads  me  to  college    i've  always  felt  like  i'll  take  excellent  grade  from  that  exam  and  go  to  the  faculty  i  wanted    i've  always  felt  like  i  can  make  it    i  had  courage  to  myself    i  felt  like  one  day  i  will  have  a  dream    when  my  mom  learned  that  i'm  smoking  she  asked  me    why    and  i  said    i  don't  care  anything    i  don't  have  a  dream    i  don't  like  to  live        it's  been  two  years  since  then    i  thought  i  can  have  a  dream    but  eventually  i  have  no  dream  no  goal    right  now  i  just  want  to  make  money  in  the  future    i  know  that  i'm  not  going  to  be  able  to  pass  the  exam  this  year    i  have  a  brilliant  family    my  parents  had  been  on  the  most  privileged  college  in  our  country    my  siblings  both  are  medical  students  just  like  my  dad    putting  that  aside    on  my  last  year  of  high  school    we  had  to  move  into  another  city    so  i  wasn't  able  to  meet  with  my  friends  for  9  months  'till  now    i  wasn't  able  to  make  new  friends  either    because  of  covid  19  i  didn't  even  go  to  school    this  year  life  is  a  little  bit  harsh    yeah  i  know  people  are  struggling  with  such  things  and  i'm  just  being  a  pain  in  the  ass    i  just  wish  to  pass  these  years  quickly    i  know  my  issues  aren't  even  on  the  category  of  issue    i'm  just  an  ungrateful  teenager,7,0.25037910157475374,1,days 'm kind want release dark thoughts writing anyway one side able see 'm going graduate two months later besides 'm going take important exam leads college 've always felt like 'll take excellent grade exam go faculty wanted 've always felt like make courage felt like one day dream mom learned 'm smoking asked said n't care anything n't dream n't like live 's two years since thought dream eventually dream goal right want make money future know 'm going able pass exam year brilliant family parents privileged college country siblings medical students like dad putting aside last year high school move another city n't able meet friends 9 months 'till n't able make new friends either covid 19 n't even go school year life little bit harsh yeah know people struggling things 'm pain ass wish pass years quickly know issues n't even category issue 'm ungrateful teenager
qVdPh2cBTN0,UgwRe_K9dqczDzJdALl4AaABAg,all  of  us  have  that  one  person  that  comes  to  mind  when  listening  to  this,1,0.0,0,us one person comes mind listening
qVdPh2cBTN0,UgxGGnxRstp6uowFGGp4AaABAg,lyrics    i  saw  the  part  of  you    that  only  when  you're  older  you  will  see  too    you  will  see  too    i  held  the  better  cards    but  every  stroke  of  luck  has  got  a  bleed  through    it's  got  a  bleed  through    you  held  the  balance  of  the  time    that  only  blindly  i  could  read  you    but  i  could  read  you    it's  like  you  told  me    go  forward  slowly    it's  not  a  race  to  the  end    well  you  look  like  yourself    but  you're  somebody  else    only  it  ain't  on  the  surface    well  you  talk  like  yourself    no    i  hear  someone  else  though    now  you're  making  me  nervous    you  were  the  better  part    of  every  bit  of  beating  heart  that  i  had    whatever  i  had    i  finally  sat  alone    pitch  black  flesh  and  bone    couldn't  believe  that  you  were  gone    well  you  look  like  yourself    but  you're  somebody  else    only  it  ain't  on  the  surface    well  you  talk  like  yourself    no    i  hear  someone  else  though    now  you're  making  me  nervous    well  you  look  like  yourself    but  you're  somebody  else    only  it  ain't  on  the  surface    well  you  talk  like  yourself    no    i  hear  someone  else  though    now  you're  making  me  nervous    well  you  look  like  yourself    but  you're  somebody  else    only  it  ain't  on  the  surface    well  you  talk  like  yourself    no    i  hear  someone  else  though    now  you're  making  me  nervous    well  you  look  like  yourself    but  you're  somebody  else    only  it  ain't  on  the  surface    well  you  talk  like  yourself    no    i  hear  someone  else  though    now  you're  making  me  nervous    i  saw  the  part  of  you  that  only  when  you're  older    you  will  see  too    you  will  see  too,284,0.051041666666666666,1,lyrics saw part 're older see see held better cards every stroke luck got bleed 's got bleed held balance time blindly could read could read 's like told go forward slowly 's race end well look like 're somebody else ai n't surface well talk like hear someone else though 're making nervous better part every bit beating heart whatever finally sat alone pitch black flesh bone could n't believe gone well look like 're somebody else ai n't surface well talk like hear someone else though 're making nervous well look like 're somebody else ai n't surface well talk like hear someone else though 're making nervous well look like 're somebody else ai n't surface well talk like hear someone else though 're making nervous well look like 're somebody else ai n't surface well talk like hear someone else though 're making nervous saw part 're older see see
qVdPh2cBTN0,UgyV48_OdS3701yQ1QF4AaABAg,just  because  they  are  gone  doesn  t  mean  that  it  s  the  end  of  the  world  for  us    every  relationship  in  life  is  meant  to  teach  us  something    sometimes  someone  feels  like  the  one  because  they  have  to    in  order  for  us  to  grow    keep  going,265,-0.3125,0,gone mean end world us every relationship life meant teach us something sometimes someone feels like one order us grow keep going
qVdPh2cBTN0,Ugwc2qF43pJ33NDwU2F4AaABAg,it's  painful  to  realize  that  your  slowly  losing  your  old  happy  self  and  turning  into  someone  you  never  thought  you  would  be                                              a  lot  has  happened  ever  since  the  pandemic  i  won't  blame  you  stranger  but  you  gotta  stay  strong  and  don't  let  the  hurtful  words  get  to  you  if  you  need  a  shoulder  to  cry  on  there  are  people  there  for  you  don't  forget  that,9,0.06666666666666667,1,'s painful realize slowly losing old happy self turning someone never thought would lot happened ever since pandemic wo n't blame stranger got ta stay strong n't let hurtful words get need shoulder cry people n't forget
qVdPh2cBTN0,UgzYWRXIVg4WgVnmPkR4AaABAg,sorry  for  the  question  but  any  tips  to  get  through  a  heartbreak    idk  i  feel  weird  about  myself  rn,1,-0.5,0,sorry question tips get heartbreak idk feel weird rn
qVdPh2cBTN0,UgwPzRRpprq5Wf4uGdV4AaABAg,the  saddest  feeling  is  when  you  had  that  perfect  person  in  your  life  and  you  see  them  changing  to  the  worst  kind  of  person        they  don't  even  understand  your  sweet  messeges  anymore    they  don't  appreciate  anything  you  do  anymore,60,0.2375,1,saddest feeling perfect person life see changing worst kind person n't even understand sweet messeges anymore n't appreciate anything anymore
qVdPh2cBTN0,UgxLsNlLwjA5xGWDaS54AaABAg,seven  years  ago          i  met  the  person  who  would  give  me  the  best  memories  of  my  life  so  far  but  also  tear  my  heart  to  pieces    slowly      deliberately  like  a  medieval  executioner      and  yet  i  know  i  was  to  blame  too,11,0.2,1,seven years ago met person would give best memories life far also tear heart pieces slowly deliberately like medieval executioner yet know blame
qVdPh2cBTN0,UgzEwGufTkdvhqdgx3Z4AaABAg,very  strong  lyrics    i  wasn't  ready,206,0.3816666666666667,1,strong lyrics n't ready
