,Video ID,Comment ID,comments,polarity,pol_cat,stop_comments
10,MwpMEbgC7DA,UgzwkrWpL3FPed-l0qF4AaABAg,its  so  hard  to  not  cry  while  listening  to  this  song    its  so  relatable,-0.2916666666666667,-1,hard cry listening song relatable
11,MwpMEbgC7DA,UgwBRjz6dvW7heYTwXd4AaABAg,this  song  always  hits  me  like  a  truck,0.0,-1,song always hits like truck
12,MwpMEbgC7DA,UgxrIc35sjLGjPJMYy54AaABAg,never  new  this  song  existed      but  omg  it's  the  best  ever  so  real  ,0.37727272727272726,1,never new song existed omg 's best ever real
13,MwpMEbgC7DA,UgwbaLYv5gmW-Fc-3lN4AaABAg,i  showed  this  to  my  cat              he  didn  t  understand  it    he  s  a  cat  ,0.0,-1,showed cat understand cat
14,MwpMEbgC7DA,UgyNwvR1eYUd4exABw94AaABAg,people  who  knew  about  this  song  before  tok  ,0.0,-1,people knew song tok
15,MwpMEbgC7DA,UgzusX_cgXqWOKDCsXR4AaABAg,i  ve  never  heard  anyone  talk  about  this  but  it  s  so  good  even  stands  in  2021,0.7,1,never heard anyone talk good even stands 2021
16,MwpMEbgC7DA,UgwofaBPTg9xPzMCEel4AaABAg,who  can  dislike  this  song    ,0.0,-1,dislike song
17,MwpMEbgC7DA,UgyaA2XR3IZSN2sS4RR4AaABAg,another  love  driver's  license,0.5,1,another love driver 's license
18,MwpMEbgC7DA,UgyEEKil5oJcb4qYMtl4AaABAg,this  dong  is  amazing  i  hope  the  people  wont  let  the  song  die,0.6000000000000001,1,dong amazing hope people wont let song die
19,MwpMEbgC7DA,Ugz7X3CzFQcuyZ-xaRd4AaABAg,  this  shit  is  deep    ,-0.1,-1,shit deep
20,MwpMEbgC7DA,UgyZ9aUBPFNi64fYHuh4AaABAg,very  good  song      but  it  be  popular  after  9  years,0.7549999999999999,1,good song popular 9 years
21,MwpMEbgC7DA,Ugz5ciYxNKhl0z7h8Sd4AaABAg,my  schoolmates    what  do  you  think  are  you  with  us    me      nothing      of  course  i'm  with  you    my  mind    ,0.0,-1,schoolmates think us nothing course 'm mind
22,MwpMEbgC7DA,UgzyA3izWE1XIET1CAB4AaABAg,why  didn't  i  know  this  song  existed  until  eight  years  later    ,0.0,-1,n't know song existed eight years later
23,MwpMEbgC7DA,UgzujUJffgkZ87K4Ys14AaABAg,most  people    planning  there  wedding  songs    me    planning  my  funeral  songs,0.5,1,people planning wedding songs planning funeral songs
24,MwpMEbgC7DA,UgxkvqGbMNjD1b6NqJh4AaABAg,miss  those  times    0  tik  tok    0  fornite    0  mumble  rap  0  youtube  shorts,0.0,-1,miss times 0 tik tok 0 fornite 0 mumble rap 0 youtube shorts
25,MwpMEbgC7DA,Ugw5VfnZ3YKKaj0UJ5t4AaABAg,no  way  this  song  is  9  years  old    and  im  just  now  hearing  it,0.1,1,way song 9 years old im hearing
26,MwpMEbgC7DA,UgwJlkj7QDmBy-pj5XN4AaABAg,2021  another  love  ,0.5,1,2021 another love
27,MwpMEbgC7DA,UgzRCwUhmEU-oxkjHgl4AaABAg,this  song  has  a  very  different  feel  to  it    it  makes  me  cry  for  no  reason  but  it's  my  favorite  song  ,0.25,1,song different feel makes cry reason 's favorite song
28,MwpMEbgC7DA,UgxWsK7SnCso08ILpmJ4AaABAg,november  4  2021    here  before  this  song  gets  9  years  old,0.1,1,november 4 2021 song gets 9 years old
29,MwpMEbgC7DA,Ugy1f8cV3OSbL2_z1zZ4AaABAg,pov    you're  trying  to  find  the  8  years  ago  comment  ,0.0,-1,pov 're trying find 8 years ago comment
30,MwpMEbgC7DA,UgwNx7fdHDBG3QERFTV4AaABAg,ok  but  imagine  how  hurt  the  singer  is  at  the  point  he  literally  made  a  song  that  made  us  cry    ,0.5,1,ok imagine hurt singer point literally made song made us cry
31,MwpMEbgC7DA,UgzEpFOtAFn2IFM4ZUJ4AaABAg,i  spent  8  whole  years  without  this  song  oml  ,0.05,1,spent 8 whole years without song oml
32,MwpMEbgC7DA,UgyclZ0P9G-guYcGUE54AaABAg,i  want  someone  to  love    ,0.5,1,want someone love
33,MwpMEbgC7DA,UgzRbDkZTA7-_CQJw9F4AaABAg,one  of  the  best  songs  ever  created,1.0,1,one best songs ever created
34,MwpMEbgC7DA,Ugx46t9tppeSEnp9F3t4AaABAg,i  just  heard  my  gf  never  loved  me  and  she  cheating  well  i  dont  want  a  gf  anymore  just  sadness  and  a  boyfriend,-0.35,-1,heard gf never loved cheating well dont want gf anymore sadness boyfriend
35,MwpMEbgC7DA,Ugxt6gR0SWJh-Gz72ZZ4AaABAg,i  wanna  cry    but  all  my  tears  have  been  used  up  ,0.0,-1,wan na cry tears used
36,MwpMEbgC7DA,Ugxhu2FVMU45AEF1QVJ4AaABAg,i'm  just  asking  the  51k  dislikers    why  ,0.0,-1,'m asking 51k dislikers
37,MwpMEbgC7DA,Ugzu5TdqQei7TzEg3yV4AaABAg,when  i  turn  13    i  will  play  the  song  at  1  34  at  the  beat  when  it  turns  midnight  ,0.0,-1,turn 13 play song 1 34 beat turns midnight
38,MwpMEbgC7DA,Ugzt8Vw-hcFFNA6hp3h4AaABAg,bro  this  song  hits  deep  for  me  rn  ,0.0,-1,bro song hits deep rn
39,MwpMEbgC7DA,UgzmnqQxbXMOcpJLEzd4AaABAg,  and  i  will  sing  a  song    it  will  be  mine  and  only  you        but  i  sang  it  for  a  heart  other  than  you    ,-0.0625,-1,sing song mine sang heart
40,MwpMEbgC7DA,UgzxMU3caGMLFJU9tDJ4AaABAg,it  look  me  8  years  to  realize  how  good  this  song  is  ,0.7,1,look 8 years realize good song
41,MwpMEbgC7DA,Ugx4nLltfgsFJM9Sf8Z4AaABAg,this  song  deserve  more  likes  and  views          ,0.5,1,song deserve likes views
42,MwpMEbgC7DA,UgzNK-lAwQ1BullDjbZ4AaABAg,just  to  tell  you  that  i  was  here  before  most  of  you    in  2012  when  nobody  knew  about  tom  odell    i  was  here  9  years  ago    i'm  here  now    i'll  be  here  forever  ,0.5,1,tell 2012 nobody knew tom odell 9 years ago 'm 'll forever
43,MwpMEbgC7DA,Ugxjf9Y3PX4OJATEfkl4AaABAg,i  adore  this  song    this  song  is  a  masterpiece    everytime      i  listen  to  it      feelings  are  evoked  inside  of  me  ,0.0,-1,adore song song masterpiece everytime listen feelings evoked inside
44,MwpMEbgC7DA,UgyCtNvjNRMW0fnGzoZ4AaABAg,this  song  makes  me  cry  every  day  remembering  the  horrible  moments  i  went  through  but  i  managed  to  move  on  and  today  i'm  here  to  tell  you    you  can  do  it    you  are  able    i  love  you  ,0.0,-1,song makes cry every day remembering horrible moments went managed move today 'm tell able love
45,MwpMEbgC7DA,UgzyDTnlLvy1oE13SHB4AaABAg,the  perfect  song  for  claire  fraser,1.0,1,perfect song claire fraser
46,MwpMEbgC7DA,UgygP_QEcEx2ApcbKV54AaABAg,  promise  this  is  forever        i  promise  ,0.0,-1,promise forever promise
47,MwpMEbgC7DA,Ugww2R15dVW68ev7HJt4AaABAg,i  m  at  a  point  where  i  know  this  lyrics  better  than  he  does    so  you  can  just  don  t  ask  me    i  m  not  ok  ,0.125,1,point know lyrics better ask ok
48,MwpMEbgC7DA,UgxKy2ximXrY018tq9d4AaABAg,nothing  can  make  me  cry              this  song      excuse  me  ,-0.05,-1,nothing make cry song excuse
49,MwpMEbgC7DA,UgxsXTcu-1M5tn4wtn54AaABAg,  another  love  by  tom  odell        i  wanna  take  you  somewhere  so  you  know  i  care  but  it's  so  cold  and  i  don't  know  where  i  brought  you  daffodils  on  a  pretty  string  but  they  won't  flowers  like  they  did  last  spring  and  i  wanna  kiss  you  make  you  feel  alright  i'm  just  so  tired  to  share  my    nights  i  wanna  cry  and  i  wanna  love  but  all  my  tears  have  been  used  up    on  another  love    another  love  all  my  tears  have  been  used  up  on  another  love    another  love    all  my  tears  have  been  used  up  on  another  love    another  love  all  my  tears  have  been  used  up  and  if  somebody  hurts  you    i  wanna  fight  but  my  hand's  been  broken    one  too  many  times  so  use  my  voice  i'll  be  so  f      ing  rude  words    they  always  win    but  i  know  i'll  lose  and  i'd  sing  a  song    that'd  be  just  ours  but  i  sing  'em  all  to  another  heart  and    i  wanna  cry  i  wanna  learn  to  love  but  all  my  tears  have  been  used  up  on  another  love    another  love  all  my  tears  have  been  used  up  on  another  love    another  love  all  my  tears  have  been  used  up  on  another  love    another  love  all  my  tears  have  been  used  up  i  wanna  sing  a  song  that'll  be  just  ours  but  i  sang  'em  all  to  another  heart  and  i  wanna  cry    i  wanna  fall  in  love  but  all  my  tears  have  been  used  up  on  another  love    another  love  all  my  tears  have  been  used  up  on  another  love    another  love  all  my  tears  have  been  used  up  on  another  love    another  love  all  my  tears  have  been  used  up      thank  you  for  reading  this      ,0.3616666666666667,1,another love tom odell wan na take somewhere know care 's cold n't know brought daffodils pretty string wo n't flowers like last spring wan na kiss make feel alright 'm tired share nights wan na cry wan na love tears used another love another love tears used another love another love tears used another love another love tears used somebody hurts wan na fight hand 's broken one many times use voice 'll f ing rude words always win know 'll lose 'd sing song 'd sing 'em another heart wan na cry wan na learn love tears used another love another love tears used another love another love tears used another love another love tears used wan na sing song 'll sang 'em another heart wan na cry wan na fall love tears used another love another love tears used another love another love tears used another love another love tears used thank reading
50,MwpMEbgC7DA,UgxatV0ZyZwOUoBhKL94AaABAg,this  song  brings  me  all  the  beautiful  moments  in  my  life          i'm  crying  when  i  listen  to  this  song  and  realize  that  life  is  short        ,0.21666666666666665,1,song brings beautiful moments life 'm crying listen song realize life short
51,MwpMEbgC7DA,Ugy2G1GlD7_KehGae4Z4AaABAg,don  t  worry        you  re  not  the  only  one  who  is  still  listening  to  this  masterpiece,0.0,-1,worry one still listening masterpiece
52,MwpMEbgC7DA,UgxR7e9sfrvOBl2Qsyp4AaABAg,after  all  this  time      always  ,0.0,-1,time always
53,MwpMEbgC7DA,Ugws8zF4vCiGPZ-Mn_p4AaABAg,i  can't  explain  how  this  song  makes  me  feel,0.0,-1,ca n't explain song makes feel
54,MwpMEbgC7DA,UgypncYH_HD5eRXqr654AaABAg,he  didn't  listen  to      the  weeknds    advice    save  your  tears  for  another  day    song      save  your  tears'  ,0.0,-1,n't listen weeknds advice save tears another day song save tears '
55,MwpMEbgC7DA,UgwfVIWjgZHv0ZuM4gZ4AaABAg,''and  i'd  sing  a  song  that'll  be  just  ours    but  im  sang  em  all  to  another  heart    ''  its  sound  like  given    ,0.4,1,''and 'd sing song 'll im sang em another heart '' sound like given
56,MwpMEbgC7DA,UgwCu4VfSdKOh7qzJvJ4AaABAg,i  think  everyone's  gotten  heartbroken  recently    everyone's  suddenly  remembered  the  song,0.0,-1,think everyone 's gotten heartbroken recently everyone 's suddenly remembered song
57,MwpMEbgC7DA,UgxrEGHiBu9rrayWtvZ4AaABAg,great,0.8,1,great
58,MwpMEbgC7DA,UgyT1mJo0F-I-9KLJQF4AaABAg,i'am  scared  of  life,0.0,-1,i'am scared life
59,MwpMEbgC7DA,UgwdFXUrsTSmhbU-ead4AaABAg,saddest  song  i  know,0.0,-1,saddest song know
60,MwpMEbgC7DA,UgxXL_yB2KK_l0QJIp14AaABAg,the  sad  thing  about  this  is  that  he  can't  be  a  good  boyfriend  because  he  was  too  consumed  with  a  past  relationship  now  the  girl  he's  with  in  the  video  will  go  on  to  feel  the  same  way  in  a  future  relationship  because  she  gave  so  much  of  herself  in  this  one,0.024999999999999994,1,sad thing ca n't good boyfriend consumed past relationship girl 's video go feel way future relationship gave much one
61,MwpMEbgC7DA,UgwkrC3LeADrsL8mRwJ4AaABAg,have  been  used  up  on  another  love  all  my  tears          want  to  sing  a  song  that'd  be  just  ours  love,0.5,1,used another love tears want sing song 'd love
62,MwpMEbgC7DA,UgyHv8BKm1l3Db7R91Z4AaABAg,lost  3  cats  to  a  fire  cried  so  much  cant  cry  cant  release  it  and  its  all  just  gonna  build  up,0.2,1,lost 3 cats fire cried much cant cry cant release gon na build
63,MwpMEbgC7DA,UgzzrTfr1OEro6gV7oB4AaABAg,when  your  heart  just  dies  becoming  so  cold  and  numb    no  matter  how  many  times  you  try  to  give  love  a  second  chance    you  remain  traumatised  by  the  past  ,0.0,-1,heart dies becoming cold numb matter many times try give love second chance remain traumatised past
64,MwpMEbgC7DA,UgxMiMcP6BrfRu8N7IF4AaABAg,i  wanna  cry  on  another  lovee                ,0.0,-1,wan na cry another lovee
65,MwpMEbgC7DA,UgwOSYHXT5J569F_FJd4AaABAg,i  miss  him  so  much  but  i  m  also  glad  he  s  not  in  my  life  anymore,0.35,1,miss much also glad life anymore
66,MwpMEbgC7DA,Ugx7YB06HgPMRBlTngV4AaABAg,always  and  forever  her  from  tvd,0.0,-1,always forever tvd
67,MwpMEbgC7DA,Ugwt2BLyNUpCTsKLBQZ4AaABAg,parents    f  ck  you    my  child  is  completely  fine  child      cries  to  this  song  on  repeat  at  2  am  ,0.4166666666666667,1,parents f ck child completely fine child cries song repeat 2
68,MwpMEbgC7DA,UgzlXovoK4MxtLeNB-l4AaABAg,  this  song  is  dedicated  to  everyone  who  are  broken  just  like  me    ,-0.4,-1,song dedicated everyone broken like
69,MwpMEbgC7DA,UgzhsSp4cU6tsRyxdpt4AaABAg,1  35  the  part  you  re  looking  for  ,0.0,-1,1 35 part looking
70,MwpMEbgC7DA,UgxGxkN8fe8UVcdPBph4AaABAg,  i  can  die  hundred  times  to  feel  the  pure  love  again  ,0.35714285714285715,1,die hundred times feel pure love
71,MwpMEbgC7DA,Ugx8TRo1AcSMr_Zb48p4AaABAg,when  you  start  shedding  tears  on  this  music  for  no  reason  you  know  you  re  broken      ,-0.4,-1,start shedding tears music reason know broken
72,MwpMEbgC7DA,Ugw4Cer_HWnpPYtoPV14AaABAg,anyone  listening  to  this  beautiful  song  in  2021      ,0.85,1,anyone listening beautiful song 2021
73,MwpMEbgC7DA,UgzAPnmng8xtlSjJEUl4AaABAg,i  remember  listening  to  this  song  balling  my  eyes  out  the  day  after  we  broke  up  and  5  months  later  i  still  do    i  love  him  so  much    i  miss  you  ,0.2333333333333333,1,remember listening song balling eyes day broke 5 months later still love much miss
74,MwpMEbgC7DA,Ugz2f749Om1DLbkfGMt4AaABAg,this  song      ,0.0,-1,song
75,MwpMEbgC7DA,UgwAbYe12KIVOAsAxvB4AaABAg,our  story  is  over  end  bad  ,-0.6999999999999998,-1,story end bad
76,MwpMEbgC7DA,UgweVDK1h9HSggw-E5B4AaABAg,i  don't  know  why  but  this  music  motivate  me,0.0,-1,n't know music motivate
77,MwpMEbgC7DA,UgxQVw46r1z5f-CXgMV4AaABAg,legends  watch    this  in  2030,0.0,-1,legends watch 2030
78,MwpMEbgC7DA,UgyA1RrWISkt7W9q0xx4AaABAg,this  song  and    love  me    by  lukaz  are  literally  the  only  two  things  getting  me  through  these  hard  times    thank  god  for  music    i  love  you        ,0.17708333333333331,1,song love lukaz literally two things getting hard times thank god music love
79,MwpMEbgC7DA,Ugyvj_0cShLurAY386d4AaABAg,i  lost  my  passion  for  his  word,0.0,-1,lost passion word
80,MwpMEbgC7DA,Ugw3BnlFcWvNV5HxMFJ4AaABAg,so  damn  good    love  this  song,0.6,1,damn good love song
81,MwpMEbgC7DA,Ugxs5UYWzn7mGjWGudB4AaABAg,this  was  our  song    i  hope  someday  i  m  gonna  listen  to  it  without  feeling  pain  ,0.0,-1,song hope someday gon na listen without feeling pain
82,MwpMEbgC7DA,UgxZdFy-Z2iGrh2xj5V4AaABAg,lyrics  to  cry  along      i  wanna  take  you  somewhere  so  you  know  i  care    but  it's  so  cold  and  i  don't  know  where    i  brought  you  daffodils  in  a  pretty  string    but  they  won't  flower  like  they  did  last  spring        and  i  wanna  kiss  you    make  you  feel  alright    i'm  just  so  tired  to  share  my  nights    i  wanna  cry  and  i  wanna  love    but  all  my  tears  have  been  used  up        on  another  love    another  love    all  my  tears  have  been  used  up    on  another  love    another  love    all  my  tears  have  been  used  up    on  another  love    another  love    all  my  tears  have  been  used  up        oh  oh      and  if  somebody  hurts  you    i  wanna  fight    but  my  hands  been  broken    one  too  many  times    so  i'll  use  my  voice    i'll  be  so  fucking  rude    words  they  always  win    but  i  know  i'll  lose        and  i'd  sing  a  song    that'd  be  just  ours    but  i  sang  'em  all  to  another  heart    and  i  wanna  cry  i  wanna  learn  to  love    but  all  my  tears  have  been  used  up        on  another  love    another  love    all  my  tears  have  been  used  up    on  another  love    another  love    all  my  tears  have  been  used  up    on  another  love    another  love    all  my  tears  have  been  used  up        oh  oh        oh    need  a  love    now    my  heart  is  thinking  of      i  wanna  sing  a  song    that'd  be  just  ours    but  i  sang  'em  all  to  another  heart    and  i  wanna  cry    i  wanna  fall  in  love    but  all  my  tears  have  been  used  up        on  another  love    another  love    all  my  tears  have  been  used  up    on  another  love    another  love    all  my  tears  have  been  used  up    on  another  love    another  love    all  my  tears  have  been  used  up  oh  oh,0.3616666666666667,1,lyrics cry along wan na take somewhere know care 's cold n't know brought daffodils pretty string wo n't flower like last spring wan na kiss make feel alright 'm tired share nights wan na cry wan na love tears used another love another love tears used another love another love tears used another love another love tears used oh oh somebody hurts wan na fight hands broken one many times 'll use voice 'll fucking rude words always win know 'll lose 'd sing song 'd sang 'em another heart wan na cry wan na learn love tears used another love another love tears used another love another love tears used another love another love tears used oh oh oh need love heart thinking wan na sing song 'd sang 'em another heart wan na cry wan na fall love tears used another love another love tears used another love another love tears used another love another love tears used oh oh
83,MwpMEbgC7DA,UgznRpGZDwPU7HEbuax4AaABAg,aot  chapter  139    i  don  t  need  to  say  anything  else,0.0,-1,aot chapter 139 need say anything else
84,MwpMEbgC7DA,UgwR66yDqCTP2RrUjXB4AaABAg,chills  literal  chills  everytime,0.0,-1,chills literal chills everytime
85,MwpMEbgC7DA,Ugh0_vL9jKSdWHgCoAEC,i  cant  relate  to  the  lyrics  of  the  song    because    ive    never  been  in  relationship  so  far  or  been  seriously  ln  loved  with  someone  but  this  song  somehow    influences  me  to  a  great  extent    it  goes  right  to  the  core  of  my  depression    this  inability  to  love    feel    laugh    be  alive    dedicated  myself  to  another  peron        need  to  love    and  realization  of  not  being  able  to  do  because  of  this  emptiness  i  feel  and  being  so  drained  from  pain  ive  felt  so  long  that  i  dont  know  if    really  i  am  capable  to  experience  love  ever    beautiful  song  anyway,0.4065934065934066,1,cant relate lyrics song ive never relationship far seriously ln loved someone song somehow influences great extent goes right core depression inability love feel laugh alive dedicated another peron need love realization able emptiness feel drained pain ive felt long dont know really capable experience love ever beautiful song anyway
86,MwpMEbgC7DA,Ugy190o6SvuwDfOx0m94AaABAg,in  the  start  we  see  how  his  lover  takes  a  suitcase  and  leaves  him  in  an  empty  house  as  she  disappears    then  suddenly  furniture  appear  everywhere    and  his  lover  is  here  again    so  we're  travelling  to  the  past    to  when  it  all  started    when  they  were  both  happy  and  in  love    but  his  previous  relationship  left  him  so  broken  and  empty  that  he  was  unable  to  give  himself  away  again    because  he  has  nothing  left  to  give    and  while  his  lover  is  hurt  and  angry  at  him    yelling  at  him  and  hitting  him    he  is  stuck  in  that  chair    he  cant  fight  back    not  even  look  at  her    i  believe  that  shows  how  distant  and  disconnected  he  is  to  the  relationship        how  he  feels  trapped  and  incapable  of  making  her  stay    so  as  we  saw  in  the  beginning  of  the  video    the  house  is  empty  again    left  in  the  ruins  of  their  unsaved  romance    and  he  is  back  to  where  he  started    abandoned    alone  and  empty  ,-0.06833333333333333,-1,start see lover takes suitcase leaves empty house disappears suddenly furniture appear everywhere lover 're travelling past started happy love previous relationship left broken empty unable give away nothing left give lover hurt angry yelling hitting stuck chair cant fight back even look believe shows distant disconnected relationship feels trapped incapable making stay saw beginning video house empty left ruins unsaved romance back started abandoned alone empty
87,MwpMEbgC7DA,UgySCgDr12xYSBi6_dt4AaABAg,this  song  is  crazy,-0.6,-1,song crazy
88,MwpMEbgC7DA,UgwJx3b6TwCrO-to7j14AaABAg,my  girlfriend  of  four  years  broke  up  with  me  a  couple  of  months  ago    back  in  january    2019      and  i  was  completely  devastated  for  around  two  months    i  cried  for  at  least  an  hour    every  single  day    throughout  the  first  month    she  was  everything  i  had  in  my  life        i  got  a  lot  of  experience  through  this  breakup    though      and  i  got  a  chance  to  truly  feel  emotions  like  never  before    several  times    i  even  had  to  vomit    when  i  got  very  sad        but  now    over  two  months  later    i  feel  simply  nothing    just  nothing  at  all    is  the  best  way  to  describe  it    no  pain    no  anger    no  sorrow    no  happiness    nothing    perhaps  due  to  my  mind  and  heart  being  exhausted  from  the  overly  emotional  period  i've  endured    and  what  worries  me  now    is  that  i  am  not  going  to  be  able  to  fall  in  love  again      hence  why  i  relate  so  much  to  this  song      i  found  the  love  of  my  life    i  loved  everything  about  her      and  i  lost  her    i  am  not  sure  if  i'm  able  to  fall  in  love  like  that    again    i  have  trust  issues    as  the  main  reason  to  our  breakup  was  due  to  her  not  telling  me  about  her  thoughts  and  emotions    and  she  pretty  much  cheated  on  me  as  well      and  i  feel  like  my  mind  and  or  heart  won't  let  me  go  through  all  the  pain  again    if  things  won't  work  out  with  the  coming  partners      ,0.12760141093474425,1,girlfriend four years broke couple months ago back january 2019 completely devastated around two months cried least hour every single day throughout first month everything life got lot experience breakup though got chance truly feel emotions like never several times even vomit got sad two months later feel simply nothing nothing best way describe pain anger sorrow happiness nothing perhaps due mind heart exhausted overly emotional period 've endured worries going able fall love hence relate much song found love life loved everything lost sure 'm able fall love like trust issues main reason breakup due telling thoughts emotions pretty much cheated well feel like mind heart wo n't let go pain things wo n't work coming partners
89,MwpMEbgC7DA,UgwRRE2Vp-hmuAqWIPF4AaABAg,she  is  the  best  ,1.0,1,best
