Video ID,Comment ID,comments,Likes
8SbUC-UaAxE,Ugw75PL7YpeHPUmFEjN4AaABAg,This  song  is  like  a  wine    the  more  you  listen  to  it  the  better  you  feel  more  ,32
8SbUC-UaAxE,Ugwzs4rq326_jotmfWJ4AaABAg,This  song  is  pure  masterpiece        Because  of  it  I  became  fan  of  the  Guns  n'  Roses              ,1
8SbUC-UaAxE,UgwQbjznF2HH_qQRk8t4AaABAg,Can  t  imagine  how  many  times  I  play  this  song  every  single  day    November  Rain  never  gets  old    and  will  forever  be  one  of  the  greatest  songs  in  the  history  of  music  ,597
8SbUC-UaAxE,UgxvuefnrirnnqkP1kp4AaABAg,Might  b  THE  BEST  American  band  EVER    P  S    THIS  SONG  IS  INSANE      ,3
8SbUC-UaAxE,UgzC2a_bdIxicCGNo0p4AaABAg,It  s  November  and  its  raining  outside  my  house  so  this  is  the  perfect  time  to  listen  to  this  masterpiece      19  11  2021,2
8SbUC-UaAxE,UgzK3bBa4-7-hBfjykR4AaABAg,I  remember  the  November  of  2020        one  of  the  best  songs  to  put  on  during  these  incertain  painful  times          from  this  year    I'll  write    November    using  the  font  letter  at  the  beginning  of  this  videoclip  on  my  job's  monthly  documents    G'  n  R'  rocked  my  childhood      my  fucking  90's  ,2
8SbUC-UaAxE,Ugx6FmzCwtVpJPe7lc54AaABAg,7  04  This  and  the  drumbeat  from  In  the  Air  Tonight  are  certified  LEGENDARY  ,3
8SbUC-UaAxE,UgxCX_mJXoHMvE4KHs14AaABAg,It's  november  2021    let's  keep  this  song  alive  forever  and  ever    November  Rain  is  eternal,545
8SbUC-UaAxE,UgxlQ1R77IfMhKDzgiN4AaABAg,It's  been  a  rainy  November  but  this  song  STILL  keeps  my  heart  warm  after  30  years,0
8SbUC-UaAxE,UgwYE-KjyaszCjtKd_R4AaABAg,One  of  the  greatest  songs  of  all  time    Literally  gives  me  shivers  and  goosebumps    Thank  you  Guns  N  Roses  for  all  the  songs  that  have  touched  me  and  my  family    This  song  is  immortal  and  will  live  on  well  past  my  life  ,137
8SbUC-UaAxE,UgwlRVYPFjuuiS9Kwzl4AaABAg,Amazing      This  one  is  my  favorite  song    It  always  make  me  cry    Now  is  November    Perfect  ,2
8SbUC-UaAxE,UgyGlCHQfN41XDtrC1x4AaABAg,Love  this  masterpiece  ,3
8SbUC-UaAxE,UgyytYaslRyUaQWKtbJ4AaABAg,This  song  and    Love  Me    by  Lukaz  are  literally  the  only  two  things  getting  me  through  these  hard  times    thank  god  for  music    I  love  you      ,6
8SbUC-UaAxE,UgwTNjvZ2A3fwsuoV6t4AaABAg,Excellent  song      Excellent  band  and  oh  I  absolutely  love  the  Guitar  solo  by  Slash      Such  a  brilliant  video        Love  the  words            ,2
8SbUC-UaAxE,UgzvlYzgUanwPCDbLtV4AaABAg,Those  classic  times  are  gone  but  the  memories    music    still  lingers  in  our  soul  ,1
8SbUC-UaAxE,Ugw61MDeFfUlqtBK3fR4AaABAg,Amazing    This  is  my  mom  s  favourite  song    It  always  makes  her  cry    We  went  to  one  of  their  concerts  a  few  years  ago  and  to  see  and  hear  them  live  was  incredible    ,15
8SbUC-UaAxE,Ugyz20gBG5BRabEYyoh4AaABAg,Got  to  see  them  before  the  pandemic      and  hands  down  my  best  concert  ive  been  too  n  i  used  to  work  concerts    The  Only  band  i  ever  wanted  to  see  in  this  Life  ,2
8SbUC-UaAxE,UgztMM4ogu_PPMUu2Gl4AaABAg,Slash  is  a  Monster        one  of  the  best  guitarists  in  history,1248
8SbUC-UaAxE,UgxTxyaebspwOlSaDK14AaABAg,One  of  the  BEST  songs  ever  made    ,2
8SbUC-UaAxE,Ugha6_IX8_bQKHgCoAEC,9  minutes  and  7  seconds  of  pure  music  perfection  ,301
8SbUC-UaAxE,UgzchBUDPbqU7uekGeh4AaABAg,Never  gets  old    reminds  me  of  my  sister  and  the  fun  times  we  had  before  she  passed    ,2
8SbUC-UaAxE,UgyJ_brgV45r4k_9hUB4AaABAg,It's  November  and  still  listening  to  this  Masterpiece  ,3
8SbUC-UaAxE,Ugzv4pFi0l6U3WJ07mp4AaABAg,It  is  November  and  it's  raining    perfect  time  for  this  masterpiece,2
8SbUC-UaAxE,UgyjXw7kuRaCGQMGXQ14AaABAg,1992      wow  this  song  is  amazing        2021      wow  this  song  is  amazing  ,4800
8SbUC-UaAxE,Ugx0L0lsv7jaNL0VBu54AaABAg,November  2021  and  it's  one  of  the  most  amazing  song  ever,362
8SbUC-UaAxE,UgyP9O1kbhKrN3K489x4AaABAg,Lyrics  When  I  look  into  your  eyes  I  can  see  a  love  restrained  But  darlin'  when  I  hold  you  Don't  you  know  I  feel  the  same      Nothin'  lasts  forever  And  we  both  know  hearts  can  change  And  it's  hard  to  hold  a  candle  In  the  cold  November  rain    We've  been  through  this  such  a  long  long  time  Just  tryin'  to  kill  the  pain    ooh  yeah  Love  is  always  coming    love  is  always  going  No  one's  really  sure  who's  lettin'  go  today  Walking  away    If  we  could  take  the  time  to  lay  it  on  the  line  I  could  rest  my  head  just  knowin'  that  you  were  mine  All  mine  So  if  you  want  to  love  me  then  darlin'  don't  refrain  Or  I'll  just  end  up  walkin'  in  the  cold  November  rain    Do  you  need  some  time  on  your  own    Do  you  need  some  time  all  alone    Ooh    everybody  needs  some  time  on  their  own  Ooh    don't  you  know  you  need  some  time  all  alone    I  know  it's  hard  to  keep  an  open  heart  When  even  friends  seem  out  to  harm  you  But  if  you  could  heal  a  broken  heart  Wouldn't  time  be  out  to  charm  you    Oh    oh    oh    Sometimes  I  need  some  time  on  my  own  Sometimes  I  need  some  time  all  alone  Ooh    everybody  needs  some  time  on  their  own  Ooh    don't  you  know  you  need  some  time  all  alone    And  when  your  fears  subside  And  shadows  still  remain    oh  yeah  I  know  that  you  can  love  me  when  there's  no  one  left  to  blame  So  never  mind  the  darkness    we  still  can  find  a  way  'Cause  nothin'  lasts  forever    even  cold  November  rain    Don't  ya  think  that  you  need  somebody    Don't  ya  think  that  you  need  someone    Everybody  needs  somebody  You're  not  the  only  one  You're  not  the  only  one    Don't  ya  think  that  you  need  somebody    Don't  ya  think  that  you  need  someone    Everybody  needs  somebody  You're  not  the  only  one  You're  not  the  only  one    Don't  ya  think  that  you  need  somebody    Don't  ya  think  that  you  need  someone    Everybody  needs  somebody  You're  not  the  only  one  You're  not  the  only  one    Don't  ya  think  that  you  need  somebody    Don't  ya  think  that  you  need  someone    Everybody  needs  somebody,78
8SbUC-UaAxE,Ugw26CQAeViLjqGHBeJ4AaABAg,The  most  listened  song  in  youtube  from  the  20th  century    That  says  it  all  ,5
8SbUC-UaAxE,UgwW7EaAREwrolHhVgd4AaABAg,EMPEZ    NOVIEMBRE  Y  EST    CANCION  ES  UN  HIMNO  ,132
8SbUC-UaAxE,Ugyx4S6thU6t38yO2jp4AaABAg,Bloody  brilliant    One  of  my  favorite  favorites  ,1
8SbUC-UaAxE,Ugzxw0n3v6ANIe89nbh4AaABAg,I  love  this  song    It  s  brings  me  good  times  ,2
8SbUC-UaAxE,UgwjS9PPuPgSBgZatxZ4AaABAg,So  you  re  telling  me  that  Slash  just  leaves  his  best  friends  wedding  and  out  of  nowhere  pops  up  in  a  fucking  desert  with  a  Gibson  and  plays  one  of  the  best  guitar  solos  ever  ,4669
8SbUC-UaAxE,UgxmUIG5H0QgU-0ocIp4AaABAg,I  love  this  song  so  much    and  I've  lost  my  mom  and  big  brother  in  November  this  year    its  remains  me    heals  me    and  cheers  me  ,9
8SbUC-UaAxE,UgyjdEJuuT5BFniEZ3l4AaABAg,I  just  wanna  say  that  November  Rain  by  Guns  N  Roses  is  definitely  one  of  those  songs  that  has  and  will  forever  listen  to  forever  and  ever  because  it  truly  stands  the  test  of  time  and  everything  about  it  just  screams  legendary  song  and  I  can  listen  to  this  song  all  day  and  not  get  tired  of  it  and  Slash  s  solo  Guitar  playing  really  just  did  it  for  me  and  the  entire  orchestra  playing  in  the  background  and  Axl  singing  is  incredible  in  every  way  and  I  really  really  love  it  soo  much  ,41
8SbUC-UaAxE,UgxJfXenzKaGLFyVfxJ4AaABAg,The  best  rock  ballad  song  in  the  History  of  Music    After  almost  30  years  it  is  always  an  emotion,157
8SbUC-UaAxE,UgyGzI4qajmFsow3Jdd4AaABAg,its  November  and  its  raining  outside  my  house  so  this  is  the  perfect  time  to  listen  to  this  masterpiece,4
8SbUC-UaAxE,UgybEybqU57UTt6lZhF4AaABAg,Made  when  gnr  was  on  top  of  the  world    living  large  like  rock  stars  should    The  greatest  time  for  Rock  came  out  of  this  time  ,6
8SbUC-UaAxE,Ugy0Tb9dBe_63IT2RZJ4AaABAg,Its  november  again    its  raining  again      Perfect  ,2
8SbUC-UaAxE,UgwvQxZswbRdKn068P14AaABAg,This  song  reminds  me  of  my  darlin  wife    she  passed  away  last  year    It  breaks  the  hell  out  of  my  heart    but  that's  okay    I  will  meet  her  in  heaven  one  day    Great  song  ,153
8SbUC-UaAxE,Ugw3HkIchFT7Bm-700l4AaABAg,Playing  this  at  my  send  off    One  of  my  favorites  ,1
8SbUC-UaAxE,Ugw528JMn0D47VMBdB54AaABAg,Will  always  be  one  of  my  favorites    ,0
8SbUC-UaAxE,UgxHV7Q6MroeX56u2zp4AaABAg,another  november  has  come  again    and  it's  raining    and  I'm  sure  that  we  all  played  this  song  when  realized  it's  november    it's  an  universal  song  ,412
8SbUC-UaAxE,UgwElIfYRVOXjWunVqx4AaABAg,Nov  2021  Listening  to  the  rain  this  beautiful  November  evening    this  song  creates  such  a  feeling  of  euphoria          ,3
8SbUC-UaAxE,UgxkTzaJOIp-3VQS8nJ4AaABAg,I  wish  we  get  1  more  guns  n  roses  album  one  day    These  old  classics  are  great  but  I  want  to  hear  new  stuff    Even  at  this  point  13  years  later  Chinese  Democracy  might  as  well  be  some  oldies  record  from  the  50  s  ,0
8SbUC-UaAxE,Ugz2oUhLFG_7x25bsaF4AaABAg,November  2021  and  love  this  music    love  Guns  N  Roses  ,1
8SbUC-UaAxE,Ugw9orUUg48MFHCQooN4AaABAg,Probably  the  greatest  song  from  Guns  N'  Roses      ,450
8SbUC-UaAxE,UgxcqDR-zHWs4fcxqAp4AaABAg,I  m  listening  this  song  on  16  November  2021  Raining  here  in  Singapore  my  Boyfriend  will  leave  me  next  week  and  go  back  to  his  country  Long  distance  relationship  so  hard      I  don  t  know  how  much  longer  I  can  cope  with  this  pain  Listen  this  song  while  working  and  raining  outside  So  nostalgic,2
8SbUC-UaAxE,UgxIeSSfW4JSKJXfPxJ4AaABAg,I  m  in  love  with  this  song        Listening  every  single  day    ,5
8SbUC-UaAxE,UgzTZLIylBWHTLz-mSt4AaABAg,Im  31  years  old    I  grew  up  listening  to  GNR    Metallica    Pantera    Pink  Floyd  and  so  on    Ill  never  forget  being  a  little  kid  hearing  my  mom  blasting  this  song  while  i  was  in  bed  upstairs  and  it  always  made  me  feel  safe    When  my  mom  passed  away    i  was  21  and  she  was  41    music  is  the  only  thing  that  makes  me  feel  close  to  her  again    And  when  i  hear  this    im  like  that  little  kid  safe  in  my  bed  knowing  my  mama  is  just  downstairs    Its  bitter  sweet    Ill  never  stop  listening  to  this  ,462
8SbUC-UaAxE,UgwQYWSMrdritmMo6514AaABAg,One  of  the  only  songs  to  reach  almost  1  billion  that  actually  deserves  it    This  songs  in  a  different  universe  to  all  these  pop  songs  with  1    billion  views,259
8SbUC-UaAxE,UgwPvTkAb8sWubsSJMl4AaABAg,  November  Rain      When  I  look  into  your  eyes  I  can  see  a  love  restrained  But  darlin'  when  I  hold  you  Don't  you  know  I  feel  the  same    'Cause  nothin'  lasts  forever  And  we  both  know  hearts  can  change  And  it's  hard  to  hold  a  candle  In  the  cold  November  rain    We've  been  through  this  such  a  long  long  time  Just  tryin'  to  kill  the  pain    But  lovers  always  come  and  lovers  always  go  And  no  one's  really  sure  who's  lettin'  go  today  Walking  away    If  we  could  take  the  time  To  lay  it  on  the  line  I  could  rest  my  head  Just  knowin'  that  you  were  mine  All  mine  So  if  you  want  to  love  me  Then  darlin'  don't  refrain  Or  I'll  just  end  up  walkin'  In  the  cold  November  rain    Do  you  need  some  time      on  your  own  Do  you  need  some  time      all  alone  Everybody  needs  some  time        on  their  own  Don't  you  know  you  need  some  time      all  alone    I  know  it's  hard  to  keep  an  open  heart  When  even  friends  seem  out  to  harm  you  But  if  you  could  heal  a  broken  heart  Wouldn't  time  be  out  to  charm  you    Sometimes  I  need  some  time      on  my  own  Sometimes  I  need  some  time      all  alone  Everybody  needs  some  time        on  their  own  Don't  you  know  you  need  some  time      all  alone    And  when  your  fears  subside  And  shadows  still  remain  I  know  that  you  can  love  me  When  there's  no  one  left  to  blame  So  never  mind  the  darkness  We  still  can  find  a  way  'Cause  nothin'  lasts  forever  Even  cold  November  rain    Don't  ya  think  that  you  need  somebody  Don't  ya  think  that  you  need  someone  Everybody  needs  somebody  You're  not  the  only  one  You're  not  the  only  one    Don't  ya  think  that  you  need  somebody  Don't  ya  think  that  you  need  someone  Everybody  needs  somebody  You're  not  the  only  one  You're  not  the  only  one    Don't  ya  think  that  you  need  somebody  Don't  ya  think  that  you  need  someone  Everybody  needs  somebody  You're  not  the  only  one  You're  not  the  only  one    Don't  ya  think  that  you  need  somebody  Don't  ya  think  that  you  need  someone  Everybody  needs  somebody,581
8SbUC-UaAxE,Ugzk9ravzv7s0x0ANhB4AaABAg,November  rain    love  this  song  it's  calming  to  listen  to  and  the  guitar  solo  even  better  ,6
8SbUC-UaAxE,Ugy_1eWGNw4x4xdmLdl4AaABAg,A  masterpiece  it  is      ,0
8SbUC-UaAxE,UgwZS5eAoVg-aBb44Bp4AaABAg,Timeless    haunting    moving    CLASSIC        Period      November  2021,2
8SbUC-UaAxE,Ugwsy_qTiAEd-aegLbV4AaABAg,A  Cold  day  in  November        Raining  outside        playing  this  masterpiece    A  perfect  NOVEMBER  RAIN  ,2
8SbUC-UaAxE,UgxuftylIN5dwoUFjnN4AaABAg,Absolutely  epic    Why  don  t  they  make  music  like  this  anymore  ,0
8SbUC-UaAxE,UgxTqxRrQ_JTSJpMfPV4AaABAg,You  have  to  admit    slash  playing  that  solo  in  the  desert  is  one  of  of  the  coolest  things  ever,0
8SbUC-UaAxE,UgyUOxKysBDQkb16SIN4AaABAg,October  2019  and  still  listening  to  November  Rain  almost  daily    This  song  is  timeless    it  never  gets  old  ,270
8SbUC-UaAxE,Ugw0pOV6QW_Mr-x5kT54AaABAg,My  all  time  favorite  November  song        Unbelievable  the  talent,0
8SbUC-UaAxE,Ugzhj_xOAqbkfA5-Z_J4AaABAg,I  absolutely  love  this  song  ,5
8SbUC-UaAxE,UgxKvhCFIn1PVIu4LSF4AaABAg,It's  November  2021  raining  outside  and  I  am  listening  this  ,1
8SbUC-UaAxE,Ugw1yQ22OANkPw4xoH54AaABAg,I  love  music  ,0
8SbUC-UaAxE,UgwIW7-Zrt-12d4Wrsp4AaABAg,One  of  the  most  brilliant  songs  ever  put  on  vinyl          It's  like  3  songs  in  one      a  second  to  none  ,9
8SbUC-UaAxE,UgyDSUJC8cHFtTaKw6t4AaABAg,This  song  and    Love  Me    by  Lukaz  are  literally  the  only  two  things  getting  me  through  these  hard  times    thank  god  for  music    I  love  you  guys      33,4
8SbUC-UaAxE,UgyvISSgxzFk9rOwhcJ4AaABAg,It's  raining  cats  and  dogs  outside  and  I've  got  this  amped  up  to  the  max      always  been  one  of  my  favorites  ,4
8SbUC-UaAxE,Ugz0fIHDRX-JcjiWd6R4AaABAg,It's  time      November  rain  2018  still  rocking,1016
8SbUC-UaAxE,UgzuWS9ywK7rAxR2utF4AaABAg,I  love  this  song    it's  SO  nostalgic    I  can't  explain  it    and  the  best  part  is    November    is  the  month  of  my  birthday  ,7
8SbUC-UaAxE,UgwOkgjWd4_A_t-Ob6B4AaABAg,It's  November    2021      it's  raining    The  reason  why  I'm  listening  this  song    Gonna  miss  this  song  every  November  ,1
8SbUC-UaAxE,UgxL9cTNjQFDQjm0pTF4AaABAg,This  song  is  a  straight  masterpiece  ,81
8SbUC-UaAxE,Ugx23oNO1X1HqnRvB-d4AaABAg,Not  only  great  music  but  awsome  visuals,0
8SbUC-UaAxE,UgxqFVCda1d60fy6iXZ4AaABAg,1  7  billion  views      You  know  you  are  a  rock  icon  to  have  anywhere  near  that  number      This  coming  from  an  80s  kid  l    Some  of  the  best  hard  rock    metal    punk  groups  amd  beyond  during  that  time    ,1
8SbUC-UaAxE,UgwA_sFVyRMfEuio0fp4AaABAg,Love  them    Soo  takes  a  piece  of  your  heart,0
8SbUC-UaAxE,UgwcYbIptAWy3wTzb854AaABAg,When  I  look  into  your  eyes    I  can  see  a  love  restrained    But  darlin'  when  I  hold  you    Don't  you  know  I  feel  the  same      Nothin'  lasts  forever    And  we  both  know  hearts  can  change    And  it's  hard  to  hold  a  candle    In  the  cold  November  rain    We've  been  through  this  such  a  long  long  time    Just  tryin'  to  kill  the  pain    ooh  yeah    Love  is  always  coming    love  is  always  going    No  one's  really  sure  who's  lettin'  go  today    Walking  away    If  we  could  take  the  time  to  lay  it  on  the  line    I  could  rest  my  head  just  knowin'  that  you  were  mine    All  mine    So  if  you  want  to  love  me  then  darlin'  don't  refrain    Or  I'll  just  end  up  walkin'  in  the  cold  November  rain    Do  you  need  some  time  on  your  own      Do  you  need  some  time  all  alone      Ooh    everybody  needs  some  time  on  their  own    Ooh    don't  you  know  you  need  some  time  all  alone    I  know  it's  hard  to  keep  an  open  heart    When  even  friends  seem  out  to  harm  you    But  if  you  could  heal  a  broken  heart    Wouldn't  time  be  out  to  charm  you      Oh    oh    oh    Sometimes  I  need  some  time  on  my  own    Sometimes  I  need  some  time  all  alone    Ooh    everybody  needs  some  time  on  their  own    Ooh    don't  you  know  you  need  some  time  all  alone    And  when  your  fears  subside    And  shadows  still  remain    oh  yeah    I  know  that  you  can  love  me  when  there's  no  one  left  to  blame    So  never  mind  the  darkness    we  still  can  find  a  way    'Cause  nothin'  lasts  forever    even  cold  November  rain    Don't  ya  think  that  you  need  somebody      Don't  ya  think  that  you  need  someone      Everybody  needs  somebody    You're  not  the  only  one    You're  not  the  only  one    Don't  ya  think  that  you  need  somebody      Don't  ya  think  that  you  need  someone      Everybody  needs  somebody    You're  not  the  only  one    You're  not  the  only  one    Don't  ya  think  that  you  need  somebody      Don't  ya  think  that  you  need  someone      Everybody  needs  somebody    You're  not  the  only  one    You're  not  the  only  one    Don't  ya  think  that  you  need  somebody      Don't  ya  think  that  you  need  someone      Everybody  needs  somebody,0
8SbUC-UaAxE,UgxmAghFasTq9_AhBLR4AaABAg,More  than  20  years  later    I  still  can't  help  myself  but  think  about  this  song  almost  every  single  day      This  song  is  such  a  masterpiece  ,150
8SbUC-UaAxE,Ugy5SW6ZqWBgpD5Bu7l4AaABAg,There  will  never  be  another  song  like  this  ever  made  again    pure  master  piece    ,35
8SbUC-UaAxE,Ugw6K0zxpRRPF-uZ3SR4AaABAg,I  hope  that  one  day  I  can  show  this  song  to  my  children  just  like  my  father  showed  it  to  me    Classics  never  die,233
8SbUC-UaAxE,UgwwY0QsdlaY_wQtH7d4AaABAg,I  Adore  this  song    ,0
8SbUC-UaAxE,UgxoOOUyWe0JO1Aqnpt4AaABAg,It  s  November            it  s  a  rainy  day            Offering  a  free  hug  for  you  brother    If  you  have  a  broken  heart        Let's  hold  our  hand  together        For  a  better  future  of  the  world  ,2
8SbUC-UaAxE,UgyKOwTpq4CkTHEI8fZ4AaABAg,If  there's  rain  during  November  remember  that  this  is  the  greatest  rock  song  known  to  mankind,20
8SbUC-UaAxE,UgzjHrAVF1b-bgTWIwB4AaABAg,The  world  is  a  better  place  with  songs  like  this  to  listen  to    Has  stood  the  test  of  time  ,487
8SbUC-UaAxE,Ugz7cRIc95vUf4ou05V4AaABAg,Absolutely  love  this  song,6
8SbUC-UaAxE,UgxUNd39bk6uY9qP42F4AaABAg,Good  music  transcends    everything  ,0
8SbUC-UaAxE,UgyoowKne25nwmJpq2B4AaABAg,Listening  this  masterpiece  and  enjoying  november  rain  from  balcony  ,3
8SbUC-UaAxE,Ugyq1-OqYy-fvRIBCux4AaABAg,Another  1  of  my  favorites  ,0
8SbUC-UaAxE,Ugx9m84mEvO3OH3-b594AaABAg,I  still  love  this  song  in  November      ,1
8SbUC-UaAxE,UgywT3Dq3K1EY1LIrn94AaABAg,This  song  is  like  a  wine    the  older  it  gets  the  better  it  is,158
8SbUC-UaAxE,UgyJC1zPeRktzZUDRY54AaABAg,Song  of  guns  n  roses  i  love  it  ,0
8SbUC-UaAxE,Ugwv8pn8XCMR5HrLX394AaABAg,What  a  pure  master  piece  song  wow  it's  just  like  no  other  song      unique  in  many  ways      ooh  just  wonderful  in    everything  just  one  of  a  kind  master  piece  ,8
8SbUC-UaAxE,UgwnH8n3LBuDvBc8n1p4AaABAg,  Verse  1    When  I  look  into  your  eyes    I  can  see  a  love  restrained  But  darlin'    when  I  hold  you    don't  you  know  I  feel  the  same        Chorus    'Cause  nothing  lasts  forever  And  we  both  know  hearts  can  change  And  it's  hard  to  hold  a  candle  In  the  cold  November  rain      Verse  2    We've  been  through  this  such  a  long    long  time  Just  trying  to  kill  the  pain  But  lovers  always  come  and  lovers  always  go  And  no  one's  really  sure  who's  lettin'  go  today  Walking  away  If  we  could  take  the  time  to  lay  it  on  the  line  I  could  rest  my  head    just  knowin'  that  you  were  mine  All  mine      Chorus    So    if  you  want  to  love  me  Then  darlin'    don't  refrain  Or  I'll  just  end  up  walking  In  the  cold  November  rain      Refrain    Do  you  need  some  time  on  your  own    Do  you  need  some  time    all  alone    Everybody  needs  some  time  on  their  own  Don't  you  know  you  need  some  time    all  alone        Bridge    I  know  it's  hard  to  keep  an  open  heart  When  even  friends  seem  out  to  harm  you  But  if  you  could  heal  a  broken  heart  Wouldn't  time  be  out  to  charm  you      Solo  1        Refrain    Sometimes    I  need  some  time  on  my  own  Sometimes    I  need  some  time    all  alone  Everybody  needs  some  time  on  their  own  Don't  you  know  you  need  some  time    all  alone        Verse  3    And  when  your  fears  subside    and  shadows  still  remain  I  know  that  you  can  love  me    when  there's  no  one  left  to  blame      Chorus    So    never  mind  the  darkness  We  still  can  find  a  way  'Cause  nothin'  lasts  forever  Even  cold  November  rain      Solo  2        Outro    Don't  ya  think  that  you  need  somebody    Don't  ya  think  that  you  need  someone    Everybody  needs  somebody  You're  not  the  only  one  You're  not  the  only  one    Don't  ya  think  that  you  need  somebody    Don't  ya  think  that  you  need  someone    Everybody  needs  somebody  You're  not  the  only  one  You're  not  the  only  one    Don't  ya  think  that  you  need  somebody    Don't  ya  think  that  you  need  someone    Everybody  needs  somebody  You're  not  the  only  one  You're  not  the  only  one    Don't  ya  think  that  you  need  somebody    Don't  ya  think  that  you  need  someone    Everybody  needs  somebody  You're  not  the  only  one  You're  not  the  only  one,135
8SbUC-UaAxE,Ugz-onkvHb8LFWgx6G94AaABAg,  Nothing  lasts  forever  and  we  both  know  hearts  can  change    this  hits  so  hard,13
8SbUC-UaAxE,UgxbndgVbNqcTOfE6HJ4AaABAg,Anyone  think  it  would  have  been  better  for  Slash  to  play  solo  in  the  rain    rather  than  in  a  desert  environment  ,2
8SbUC-UaAxE,UgxGodmqrQkMzeUIzKp4AaABAg,When  I  look  into  your  eyes    I  can  see  a  love  restrained    But  darlin'  when  I  hold  you    Don't  you  know  I  feel  the  same        'Cause  nothin'  lasts  forever    And  we  both  know  hearts  can  change    And  it's  hard  to  hold  a  candle    In  the  cold  November  rain        We've  been  through  this  such  a  long  long  time    Just  tryin'  to  kill  the  pain        But  lovers  always  come  and  lovers  always  go    An  no  one's  really  sure  who's  lettin'  go  today    Walking  away        If  we  could  take  the  time    to  lay  it  on  the  line    I  could  rest  my  head    Just  knowin'  that  you  were  mine    All  mine    So  if  you  want  to  love  me    then  darlin'  don't  refrain    Or  I'll  just  end  up  walkin'    In  the  cold  November  rain        Do  you  need  some  time      on  your  own    Do  you  need  some  time      all  alone    Everybody  needs  some  time          on  their  own    Don't  you  know  you  need  some  time      all  alone        I  know  it's  hard  to  keep  an  open  heart    When  even  friends  seem  out  to  harm  you    But  if  you  could  heal  a  broken  heart    Wouldn't  time  be  out  to  charm  you        Sometimes  I  need  some  time      on  my    own    Sometimes  I  need  some  time      all  alone    Everybody  needs  some  time          on  their  own    Don't  you  know  you  need  some  time      all  alone        And  when  your  fears  subside    And  shadows  still  remain    I  know  that  you  can  love  me    When  there's  no  one  left  to  blame    So  never  mind  the  darkness    We  still  can  find  a  way    'Cause  nothin'  lasts  forever    Even  cold  November  rain        Don't  ya  think  that  you  need  somebody    Don't  ya  think  that  you  need  someone    Everybody  needs  somebody    You're  not  the  only  one    You're  not  the  only  one,23
8SbUC-UaAxE,Ugz_iHV1m6I0puwMkyV4AaABAg,I  love  this  astonishing  piece  of  music  so  sexy  and  meaningful  in  a  cold  November  rain  buenisima  cancion  hi  from  San  Antonio  Texas,0
8SbUC-UaAxE,UgzYl9_UbiPK8b7hD_d4AaABAg,Beautiful  Art  of  Music    Today  is  November  and  i  play  this  song    Legends    ,3
8SbUC-UaAxE,UgxAYFUnvEgJIF6jkzt4AaABAg,Happy  November  my  people    to  cry  like  a  child  because  this  song  is  insurmountable  ,145
8SbUC-UaAxE,UgxpZPJL_vTAUtKETTJ4AaABAg,The  best  song  ever  ,5
8SbUC-UaAxE,Ugzsu0jFLhupPPOky7h4AaABAg,Listening  to  this  song  in  November  hits  different,3
8SbUC-UaAxE,Ugyr2cPvhIkXFNrS5mR4AaABAg,perfect  song  for  a  cold  rainy  november  night,0
