Video ID,Comment ID,comments,Likes
4ZHwu0uut3k,Ugy17dvQmsknzfkAGI14AaABAg,I  remember  listening  to  this  in  2018  while  travelling  with  my  family        It  was  great  and  I  miss  those  moments  ,1
4ZHwu0uut3k,UgykgUgsTbhKrbd9udV4AaABAg,this  can  make  me  feel  hurt  and  want  to  cry  even  if  everything  goes  perfect,92
4ZHwu0uut3k,UgxYrSWZLANnnY0ihCp4AaABAg,I  love  the  song  ,1
4ZHwu0uut3k,Ugx9A_XC7a2IZ0DGh6p4AaABAg,This  song  is  a  time  machine    bring  me  back  to  my  17,1
4ZHwu0uut3k,UgxJm6Zis46nBefuLjx4AaABAg,I  remember  listening  to  this  exact  remix  4  5  years  ago    Time  flies  in  a  beautiful  way  ,10
4ZHwu0uut3k,UgxZoCjXtb5aMz4kMzp4AaABAg,So  well  engineered    love  this  track    maximum  respect,7
4ZHwu0uut3k,Ugx09U9qJdYIBTc13IJ4AaABAg,This  song  has  stayed  with  me      I  cannot  explain  it  but  whenever  I'm  feeling  lonely  or  like  I  just  need  a  drive  this  is  my  go  to  song,64
4ZHwu0uut3k,Ugw60lQKl5j-mnnhuiN4AaABAg,I  Love  it  ,0
4ZHwu0uut3k,UgxL5c9EwPqvnNla5iF4AaABAg,The  best  song  in  the  world  ,0
4ZHwu0uut3k,UgzAG1g2rS-9xrXCkDt4AaABAg,Such  a  pure  song  it  is    reminds  me  of  all  the  good  and  worse  things  at  the  same  time    it  kinda  gives  you  strange  feelings    this  song  never  gets  old      I  hope  good  things  happen  to  everyone    once  and  many  times  ,35
4ZHwu0uut3k,UgzGXXaQsuyb6_NKMdZ4AaABAg,Love    this  song    ,1
4ZHwu0uut3k,UgyDitYQdxUqI0CQSKl4AaABAg,The  nostalgia's  too  strong    I  can't  take  it    but  for  some  reason    I  wanna  feel  it  ,46
4ZHwu0uut3k,UgytN88a8cJfKq0o8Md4AaABAg,I  can't  believe  I  was  18  when  this  song  came  out    Time  flies    Keep  enjoying  life  ,28
4ZHwu0uut3k,Ugzinm7BRpDzSq7Tfg14AaABAg,when  the  remix  has  more  views  than  the  original  song  ,2718
4ZHwu0uut3k,Ugwc6gjztDSyjN2Ho_d4AaABAg,Going  back  with  these  vibes  when  I  was  only  16  ,1
4ZHwu0uut3k,UgyiQ92Ub1nPEFuN1kJ4AaABAg,Every  time  I  listen  to  art    I  fall  in  love  once  again,4
4ZHwu0uut3k,Ugz1LltHH379zdWYLY54AaABAg,I  remembered  when  I  first  discovered  this  song    it  only  had  about  a  million  views    Now  look  at  it  now    I  m  glad  so  many  individuals    were  able  to  discover  such  an  amazing  song,52
4ZHwu0uut3k,UgwAHbwKF1n5D_FB9i14AaABAg,Eres  un  ser  hermoso  Tom      ,3
4ZHwu0uut3k,UgyYIjFvTgFXraksbK54AaABAg,Best  mix  ever    once  in  a  while  i  come  back  this  listen  to  this  masterpiece  ,15
4ZHwu0uut3k,UgiR374kIpAj2XgCoAEC,Isn't  it  weird  how  fast  the  day  turns  into  the  night    how  fast  time  passes  when  you  are  having  fun    how  fast  love  comes  and  how  slowly  it  leaves      ,677
4ZHwu0uut3k,Ugwv3gog6BxnyPy2EOp4AaABAg,I  remember  finding  this  song      right  before  finding  out  my  boyfriend  was  cheating  on  me          I  left  of  course        But  i  gave  him  my  ,1
4ZHwu0uut3k,UgzSJlgrZw1l7QK2o0F4AaABAg,Beautiful  song      got  me  feeling  all  nostalgic  ,1
4ZHwu0uut3k,UgwdhLXWZDAg3RPHJa94AaABAg,8  years  and  yet  In  Love  with  Every  second    in  this  song    3,11
4ZHwu0uut3k,Ugw8rTBzfFvrnpEH5Vp4AaABAg,Perfect  song  ,2
4ZHwu0uut3k,Ugyj6k3wwt-a3-7VEF54AaABAg,beauty  of  her  eyes  is  just  heart  melting        ,130
4ZHwu0uut3k,UgyggApjbEYvRBnV0sF4AaABAg,I  would  like  to  define  this  song  to  everyone  who  says  this  makes  me  happy  and  sad  at  the  same  time            This  isn't  happiness  or  sadness    this  is  Beauty    Beauty  can  make  some  one  happy    but  it  can  also  bring  one  to  tears    this  we  define  as  sadness    but  it  isn't  sadness  your  feeling  or  happiness          you're  feeling  true  beauty      People  call  songs  like  this  depressing    but  they're  confused    they  feel  the  beauty  within  the  song  and  dont  know  how  to  interpret  the  feeling  they  get    Beauty  is  that  feeling      Have  an  awesome  day  guys  ,34
4ZHwu0uut3k,UgyPcdYl-9fn309TS814AaABAg,This  song  carries  so  many  emotions,2
4ZHwu0uut3k,UgyBjjmFV6TG47B4nOF4AaABAg,This  track  is    BEAUTIFUL,0
4ZHwu0uut3k,UggiMkbpg9UnLHgCoAEC,4  years  later  and  this  song  still  makes  me  cry  ,115
4ZHwu0uut3k,UgzZq-WkXjURqz-m22F4AaABAg,the  sound  i  need    when  filled  with  fury  this  gives  me  peace    i  am  a  patient  man    fury  is  filled  by  demons  that  torment  me    this  is  the  sound  i  need  ,0
4ZHwu0uut3k,UgxPoG-6BDpMD-OxHZt4AaABAg,Me  and  my  best  friend  took  about  5  gram  of  magic  mushrooms  and  played  this  song  on  repeat  for  6  hours    We  just  sat  on  the  couch  enjoying  the  beauty  of  the  song    I  wish  I  could  go  back  to  the  hood  ol  days  ,43
4ZHwu0uut3k,UgwOQgGAIrEieGoFt214AaABAg,I  love  this  remix        ,0
4ZHwu0uut3k,Ugwsel3F-IPsU-RZ93V4AaABAg,This  lyrics  is  amazing    the  rhyme  is  absurd,0
4ZHwu0uut3k,UgzTUpYK_tzzVOEAuZ94AaABAg,Whenever  I'm  in  my  feelings  and  stumble  on  this  makes  me  wanna  cry      Years  now  but  same  feelings    dancing    sad    relief,30
4ZHwu0uut3k,Ugx14L68vc1koy-bVUN4AaABAg,The  sound  i  need  ,1
4ZHwu0uut3k,UgwtEQvZy4b_03EV0Fd4AaABAg,Love  it      Piano  reminds  me  of  George  Winston    which  is  a  good  thing  ,1
4ZHwu0uut3k,UggEzWji0vEO4XgCoAEC,This  just  went  into  my  playlist      gorgeous  ,42
4ZHwu0uut3k,UgxYsCh1vW2bgqTbuXl4AaABAg,i  love  this  song  it  gives  me  an  inexplicable  energy  my  channel  also  gives  you  songs  like  this,3
4ZHwu0uut3k,UgyGWK7Qtm2nZHGLWRl4AaABAg,Stoned    goosebumps,1
4ZHwu0uut3k,Ugho_tX1hxErIngCoAEC,why  can't  all  mixes  and  edits  be  like  this    gentle  and  respecfull  to  the  original  song    preserving  all  the  emotion  and  building  upon  it  ,540
4ZHwu0uut3k,UgwAfVrn96zYzpx1wqt4AaABAg,Awsome    things  like  this  make  me  nostalgic  ,2
4ZHwu0uut3k,UgxZAx7lvJRKb7qWIIl4AaABAg,Nostalgia  at  it's  finest    ,8
4ZHwu0uut3k,Ugxm-P2HIdXx1ne1R3t4AaABAg,one  of  my  best  favorite  songs  in  my  top  10,1
4ZHwu0uut3k,UgxHiFJfFyhz4Fva8zR4AaABAg,I  love  so  much  this  song    so  touching,54
4ZHwu0uut3k,UgzDJVeWiCgFeIqOmB14AaABAg,I  could  possibly  listen  to  this  forever  on  a  constant  loop,18
4ZHwu0uut3k,Ugwo3Gl5lZO0WxvT8rV4AaABAg,I  subscribed  this  channel  becuse  this  is  the  sound  that  I  need  ,0
4ZHwu0uut3k,UgzzeCX4Pm87S2vmdY14AaABAg,perfectly  done  ,0
4ZHwu0uut3k,UgylYvOLnPk4hjtkKER4AaABAg,Wonderfully  put  together    Soooo  poetic    beautiful  ,87
4ZHwu0uut3k,UgxaDuZCLUcgKPinK2F4AaABAg,i  love  this  song  ,0
4ZHwu0uut3k,UgxYZfgtHWVyXaZBtn94AaABAg,This  song  it's  like  a  good  wine    3  love  her,0
4ZHwu0uut3k,Ugz3ar24cv2yaaZiPrB4AaABAg,I  will  always  come  back  to  this  one      ,1
4ZHwu0uut3k,UgissESwHgEhyXgCoAEC,I  love  to  come  back  to  this  song  every  few  months      3,3453
4ZHwu0uut3k,UgxV0DFK_jg1X3dXNdB4AaABAg,It's  quite  strange  when  some  music  that  could  have  been  regarded  as  a  marginal  can  still  get  this  high  views  ,1
4ZHwu0uut3k,Ugy1ib16pFTeRWqS3JZ4AaABAg,The  music  is  good    ,2
4ZHwu0uut3k,UgyQeXNl40ogjqmwNF14AaABAg,This  was  mine  and  my  ex's  first    song    that  we  associated  with  one  another      Not  necessarily  the  lyrics    but  just  the  song  itself        Although    the  lyrics  are  pretty  fitting  now    after  8  years  and  a  whole  load  of  breaking  up  to  make  up      I  heard  it  in  his  car  on  one  of  our  first  ever  dates    when  things  were  still  fresh  and  pretty  between  us    It  always  reminds  me  of  him  and  the  beat  makes  me  feel  sick  with  nostalgia    We  didn't  end  things  on  good  terms    but  I  hope  he's  happy        ,36
4ZHwu0uut3k,Ugy8K-cHQTKqUfvlThR4AaABAg,Breaks  my  heart  all  over  again  everytime  i  listen  to  this    but  I  can't  stop  coming  back  for  more          beautiful  ,48
4ZHwu0uut3k,UgwxuyJzu2bIVSgHRIJ4AaABAg,this  song  dropped  tears  on  my  cheeks  and  i  can  finally  say  I  made  it  into  University  and  passed  the  Exam            the  joy  ,12
4ZHwu0uut3k,UgxedEFTw3MXcM7wulx4AaABAg,In  Pandemic  2021  and  I'm  still  listening  to  this  song  ,0
4ZHwu0uut3k,Ugwd05hqGZaC0LiaZtV4AaABAg,Aaah    it  has  finally  been  long  enough  to  throw  this  song  back  in  the  rotation  ,5
4ZHwu0uut3k,Ugzexa0KvDWAjxWo99x4AaABAg,Everytime  i  hear  this  song  i  cry  like  a  baby,1
4ZHwu0uut3k,UgxMLe0rn1Dqmlj6VDN4AaABAg,This  song  from  2013  is  always  so  nice  to  hear  and  reminds  me  of  the  good  old  times  around  2014  ,93
4ZHwu0uut3k,UgxCXf62brpLDirvrCZ4AaABAg,Still  jammin  2021  and  beyond  ,0
4ZHwu0uut3k,Ugx6mibhznxuKRp1RP94AaABAg,MAGIC      ,1
4ZHwu0uut3k,Ugzp73-tYi-WkmVtb7h4AaABAg,Opened  this  video  for  the  sake  of  caradeleving    Turned  out  to  be  the  best  music  ever  ,3
4ZHwu0uut3k,UgzUexX53bQ_tSm85dN4AaABAg,Piano  gold        soo  can  feel  the  the  emotion  cascade  from  these  Ivory's,1
4ZHwu0uut3k,UgyXzn5OFChao153PNJ4AaABAg,What  a  nice  chill  song  ,2078
4ZHwu0uut3k,Ugz7cd_L8Lu3oHcoIgx4AaABAg,I  used  to  listen  to  this  when  I  was  highly  depressed    I  like  to  hear  it  every  now  and  then  but  I  usually  keep  away  now    Bad  memories  ,4
4ZHwu0uut3k,UgwEcgoXbkq_1VivqCN4AaABAg,Please  suggest  more  songs  like  this    Someoneeeeee,0
4ZHwu0uut3k,UgxVAliml4vXEmzLHQh4AaABAg,I  don't  understand  the  lyrics    but  the  melody  is  awesome        ,0
4ZHwu0uut3k,UgwjAWX2HztQxJluRmd4AaABAg,I  don't  know  about  you    but  to  me    this  is  one  of  those  songs  you  listen  one  day  and  then  forget  about  it  for  few  months  until  you  find  it  again  and  so  on  ,1095
4ZHwu0uut3k,UgzrDTzWHlYW0FeWSlJ4AaABAg,Best  remix  for  a  any  song  ,2
4ZHwu0uut3k,Ugy5Xoiro84FKzAW_B94AaABAg,I  just    love    this      song                      3,1
4ZHwu0uut3k,UgzIdeis_G5rJ5cBCZl4AaABAg,Love  this,0
4ZHwu0uut3k,UgyL7xfr3Sn54KL0kAd4AaABAg,This  song        I  can't  describe  the  feeling  it's  just  to  wonderful  ,109
4ZHwu0uut3k,UgxBw2gjk4UvDJMjaqF4AaABAg,love  the  mix,2
4ZHwu0uut3k,UgxJPeb1mEom8AgWB_J4AaABAg,This  song  puts  you  in  the  feels    god    IYKYK,0
4ZHwu0uut3k,UgysfMPseuJOIeU5O_Z4AaABAg,550m  views    wow  such  love  for  this  amazing  song    edit    just  checked    the  original  only  has  322m    Definitely  an  improvement  ,0
4ZHwu0uut3k,Ugwkt-xPTunt31X3SFB4AaABAg,Just  recently  realized  that  2015  summer  was  the  best  time  in  my  life  so  far    and  passed  with  this  songs    really  feel  emotional  listening  and  remembering  all  of  this,58
4ZHwu0uut3k,UgxZJ2xIiUKvnh9UjYJ4AaABAg,this  is  sound  you  need    ,2
4ZHwu0uut3k,UgyLyzIs53wSAfeY9AB4AaABAg,Now  the  grown  up  teens  are  brought  together  again    3,2
4ZHwu0uut3k,UgyBIUWjWoB_DlzQhoN4AaABAg,Perfect  ,1
4ZHwu0uut3k,UggYD_1d4KK533gCoAEC,I  remember  watching  this  video  in  2013  and  everybody  asked  who  this  girl  is    And  now  she's  like  the  most  omnipresent  model  ever    D,3413
4ZHwu0uut3k,Ugz6AQPEQI79vkq5QF14AaABAg,i  am  love  this  music,1
4ZHwu0uut3k,Ugyubtfkq66020bY-754AaABAg,Only  legends  will  listen  to  this  song  in  2021,1
4ZHwu0uut3k,Ugxazwnw_sXFe8Sr2Yt4AaABAg,First  time  I  heard  this          Absolute  tune    had  it  on  repeat  for  the  past  hour  ,166
4ZHwu0uut3k,UgwjnO60YkPX6dWVuaV4AaABAg,Music  like  this  never  gets  old,0
4ZHwu0uut3k,UgwXk4C_BVM-24qN_yV4AaABAg,Another  Love      I  wanna  take  you  somewhere  so  you  know  I  care      But  it's  so  cold  and  I  don't  know  where      I  brought  you  daffodils  on  a  pretty  string      But  they  won't  flower  like  they  did  last  spring  And  I  wanna  kiss  you    make  you  feel  alright      I'm  just  so  tired  to  share  my  nights      I  wanna  cry  and  I  wanna  love      But  all  my  tears  have  been  used  up  On  another  love    another  love      All  my  tears  have  been  used  up      On  another  love    another  love      All  my  tears  have  been  used  up      On  another  love    another  love      All  my  tears  have  been  used  up  And  if  somebody  hurts  you    I  wanna  fight      But  my  hand's  been  broken    one  too  many  times      So  I  use  my  voice    I'll  be  so  fucking  rude      Words    they  always  win    but  I  know  I'll  lose  And  I'd  sing  a  song    that'd  be  just  ours      But  I  sang  'em  all  to  another  heart      And  I  wanna  cry  I  wanna  learn  to  love      But  all  my  tears  have  been  used  up  On  another  love    another  love      All  my  tears  have  been  used  up      On  another  love    another  love      All  my  tears  have  been  used  up      On  another  love    another  love      All  my  tears  have  been  used  up    Oh    need  a  love    now    my  heart  is  thinking  of    I  wanna  sing  a  song  that'll  be  just  ours      But  I  sang  'em  all  to  another  heart      And  I  wanna  cry    I  wanna  fall  in  love      But  all  my  tears  have  been  used  up  On  another  love    another  love      All  my  tears  have  been  used  up      On  another  love    another  love      All  my  tears  have  been  used  up      On  another  love    another  love      All  my  tears  have  been  used  up,10
4ZHwu0uut3k,Ugz1oKYMsozX9Yvsbbx4AaABAg,This  is  the  best  song  of  every  Era,19
4ZHwu0uut3k,Ugx2PGoRZVfFBD0Pmal4AaABAg,2021  still  love  this  song,0
4ZHwu0uut3k,UgyoQ063NBRfzXWt5MJ4AaABAg,This  was  on  my    watch  later    list  for  4  years    and  finally  got  to  listen  to  it    A  M  A  Z  I  N  G    ,37
4ZHwu0uut3k,Ugw49uEiyhXLe3gZE4B4AaABAg,You  know  a  song  is  good  when  there  s  no  dislikes  ,0
4ZHwu0uut3k,UgxS6HkDt2OKlTNfLvt4AaABAg,This  is  such  a  Nostalgic  song  ,358
4ZHwu0uut3k,UgzM918coF4IjAdVTmZ4AaABAg,I  remember  downloading  this  through  YouTube  mp3  converter  and  putting  it  on  my  old  iPod  I  miss  those  days    it  reminds  me  of  my  secondary  school  days    the  flights    the  excursions  with  my  friends      Sigh  the  memories  x,1
4ZHwu0uut3k,UgwdxBjc8fS7-wBtbqZ4AaABAg,Sitting  in  another  country  in  quarantine  thinking  about  the  days  without  covid  listening  to  another  love  ,7
4ZHwu0uut3k,Ugz1IGr1SOak5W0Wx1h4AaABAg,On  another  love    all  my  tears  have  been  used  up  ,3
4ZHwu0uut3k,UgwoLSVicjFeCbOkRrt4AaABAg,Finally  found  this  song  again  ,2
4ZHwu0uut3k,Ugzh-mVrn3ytn0d4sPF4AaABAg,Just  the  perfect  name      The  sound  you  need    ,1
4ZHwu0uut3k,UgxrhG425qxUQRMEemJ4AaABAg,Good  music  ,1
4ZHwu0uut3k,Ugy869ScZFhzwY9RG7J4AaABAg,Perfect  ,0
4ZHwu0uut3k,UgwEpg2-rrDX3aPreel4AaABAg,Hits  the  spot  every  time  ,0
4ZHwu0uut3k,UgxQuL2oN3keXf54lHZ4AaABAg,Hope  my  neighbors  like  this  song  too    because  after  today  I  m  not  stopping  this  on  repeat,14
4ZHwu0uut3k,UgwtUsFm3DBY56mDqpJ4AaABAg,Seeing  how  young  cara  delevigne  is  in  this  is  blowing  my  mind    Man  time  flys  ,0
4ZHwu0uut3k,Ugwy0xdooy5NQQD0OzV4AaABAg,7  years  ago  I  was  listening  to  this    heartbroken  over  some  girl    not  going  anywhere  in  life    it  s  insane  how  much  changes  and  how  far  you  can  go  in  just  7  years    it  seems  such  little  time  but  it  s  enough  to  live  an  entire  life    I  can  t  wait  to    see  how  much  further  I  can  go  in  another  7  years  ,43
4ZHwu0uut3k,Ugw38WD8E6EY7jG3xSx4AaABAg,I  wanna  take  you  somewhere  so  you  know  I  care  But  it's  so  cold  and  I  don't  know  where  I  brought  you  daffodils  in  a  pretty  string  But  they  won't  flower  like  they  did  last  spring  And  I  wanna  kiss  you    make  you  feel  alright  I'm  just  so  tired  to  share  my  nights  I  wanna  cry  and  I  wanna  love  But  all  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  Oh  oh    Oh  oh  oh  oh  oh  oh  Oh  oh  oh  oh  oh  oh  And  if  somebody  hurts  you    I  wanna  fight  But  my  hand's  been  broken    one  too  many  times  So  I'll  use  my  voice    I'll  be  so  fucking  rude  Words  they  always  win    but  I  know  I'll  lose  And  I'd  sing  a  song    that'd  be  just  ours  But  I  sang  'em  all  to  another  heart  And  I  wanna  cry    I  wanna  learn  to  love  But  all  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  Oh  oh  I  wanna  sing  a  song    that'd  be  just  ours  But  I  sang  'em  all  to  another  heart  And  I  wanna  cry    I  wanna  fall  in  love  But  all  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  oh  oh    oh,3
4ZHwu0uut3k,UgzPheL_3LEM_GiYzGN4AaABAg,2021  just  discovered  this      wow  7  times  repeated  already      x,1
4ZHwu0uut3k,UgxE4FGO7skowCjJ1-54AaABAg,Now  we  are  strangers  again  but  this  time  with  memories  ,1
4ZHwu0uut3k,Ugxo2STyM-1t88ISthd4AaABAg,This  is  a  beautiful  song,1
4ZHwu0uut3k,UgyqKR27ag0d93ICnup4AaABAg,This  song  fill  you  of  peace  and  more  with  Cara  Delevingne,135
4ZHwu0uut3k,Ugwiig10nI3CMi_AxJp4AaABAg,Even  in  my  happiest  moment    I  turn  on  and  listen  to  feel  unhappy  ,0
