Video ID,Comment ID,comments,Likes,polarity,pol_cat,stop_comments
8SbUC-UaAxE,UgxKN_GmIUOdqhnJj9l4AaABAg,this  is  the  1st  video  i  ever  watched  on  mtv    i  was  about    8ish  and  watched  it  with  my  cousin  who  was  in  high  school    i  thought  she  was  the  coolest  person  i  ever  met      she  always  had  a  cute  boyfriend    drove  a  new  black  little  2  door  sporty  nissan  car  and  she  always  wore  a  leather  jacket  with  alot  of  fringe  on  it  and  a  pair  of  ripped  acid  wash  jeans      so  obviously  i  reeeeally  idolized  her    lol    she  always  made  time  for  me  about  every  other  saturday  night  and  cancel  dates  with  boyfriends  and  ditch  her  friends  for  the  night  so  we  could  spend  time  together    we'd  stay  up  all  night  eating  pizza  and  doritos  watching  mtv    this  was  around  1990      back  when  mtv  was  the  thing  to  watch  religiously  on  the  weekends    i  would  get  soooooooo  excited  when  this  video  came  on    man    that  was  good  times      awesome  memories  that  i  will  never  forget,205,0.24555361305361306,1,1st video ever watched mtv 8ish watched cousin high school thought coolest person ever met always cute boyfriend drove new black little 2 door sporty nissan car always wore leather jacket alot fringe pair ripped acid wash jeans obviously reeeeally idolized lol always made time every saturday night cancel dates boyfriends ditch friends night could spend time together 'd stay night eating pizza doritos watching mtv around 1990 back mtv thing watch religiously weekends would get soooooooo excited video came man good times awesome memories never forget
8SbUC-UaAxE,UgwvT-yNAXi9xIR18nN4AaABAg,its  currently  raining  cold  november  rain  where  i  live  and  let  me  tell    you  it  makes  listening  to  this  song  for  the  millionth  time  even  better,0,0.009090909090909094,1,currently raining cold november rain live let tell makes listening song millionth time even better
8SbUC-UaAxE,UgykYYIrqL7Uux7gJlZ4AaABAg,listening  november  2021  love    always    to  add  even  the  blackest  heart  couldn  t  not  adore  this  masterpiece,0,0.5,1,listening november 2021 love always add even blackest heart adore masterpiece
8SbUC-UaAxE,UgwjD63b17isWcrn7rF4AaABAg,one  of  the  best  songs  ever  written,62,1.0,1,one best songs ever written
8SbUC-UaAxE,UgzsfPXcobjUwBoRXZB4AaABAg,november  2021  and  its  raining,0,0.0,0,november 2021 raining
8SbUC-UaAxE,Ugy2ZPc6rdght99GcyN4AaABAg,november  14th  2021  8  12pm      its  raining    and  i  miss  my  girl,0,0.0,0,november 14th 2021 8 12pm raining miss girl
8SbUC-UaAxE,UghSSpAXpdonRngCoAEC,what  a  glorious  time  it  was    metallica    guns  n  roses    aerosmith    it  stayed  forever  in  my  heart,2214,0.0,0,glorious time metallica guns n roses aerosmith stayed forever heart
8SbUC-UaAxE,Ugzz9q6_ZzUIIANeT8h4AaABAg,this  is  forever  song    i  have  been  listening  since  my  childhood  till  today  when  i  listen  to  this  song  and  i  recall  my  shillong  schooling  childhood  days    35  yrs  of  my  age  now  still  this  track  rock  me    thanks  to  gnr,51,0.2,1,forever song listening since childhood till today listen song recall shillong schooling childhood days 35 yrs age still track rock thanks gnr
8SbUC-UaAxE,Ugwfeuf16jUJIfLBmLZ4AaABAg,lets  go  make  it  2  billion,1,0.0,0,lets go make 2 billion
8SbUC-UaAxE,UgwrCQifOmavEJG7nfR4AaABAg,1700  millones  de  visualizacciones                          quiero  ir  a  florida  imvitenme,1,0.0,0,1700 millones de visualizacciones quiero ir florida imvitenme
8SbUC-UaAxE,UgwId9143u_eFfvrvTx4AaABAg,it's    november  2021  and  there  is  raining  outside  and  i'm  listings  this  masterpiece,0,0.0,0,'s november 2021 raining outside 'm listings masterpiece
8SbUC-UaAxE,UgwJ0ttMEhAz_dxoXkV4AaABAg,my  favoried  band      my  favorid  song    in  thid  world,0,0.0,0,favoried band favorid song thid world
8SbUC-UaAxE,UgxoOOUyWe0JO1Aqnpt4AaABAg,it  s  november            it  s  a  rainy  day            offering  a  free  hug  for  you  brother    if  you  have  a  broken  heart        let's  hold  our  hand  together        for  a  better  future  of  the  world,2,0.125,1,november rainy day offering free hug brother broken heart let 's hold hand together better future world
8SbUC-UaAxE,UgwXwtUVxsH2YbAT_KF4AaABAg,pairing  it  with  a  glass  of  80s  merot,0,0.0,0,pairing glass 80s merot
8SbUC-UaAxE,Ugxy4hzq8Iu3TUzQu4t4AaABAg,my  love  died  of  7  years      not  that  long    but  always  played  this  song  and  my  november  rain  is  in  2  daya    yes  masterpiece  in  still  2021,12,0.225,1,love died 7 years long always played song november rain 2 daya yes masterpiece still 2021
8SbUC-UaAxE,UgzJmhX2brxrLBvQjRd4AaABAg,i'm  from  indonesia      and  i  love  you,0,0.5,1,'m indonesia love
8SbUC-UaAxE,UgxktvfxzKILqjXscoB4AaABAg,rest  in  peace  to  my  friend  who  died  this  november      nothing  lasts  forever    even  cold  november  rain,0,-0.6,0,rest peace friend died november nothing lasts forever even cold november rain
8SbUC-UaAxE,UgwT7YmjjRyDr5137hp4AaABAg,in  the  cold  november  rain      and  flood  everywhere,0,-0.6,0,cold november rain flood everywhere
8SbUC-UaAxE,UgxtANJtB4UKBzUOKHJ4AaABAg,rock  on,0,0.0,0,rock
8SbUC-UaAxE,UgyjXw7kuRaCGQMGXQ14AaABAg,1992      wow  this  song  is  amazing        2021      wow  this  song  is  amazing,4800,0.35000000000000003,1,1992 wow song amazing 2021 wow song amazing
8SbUC-UaAxE,UgybEybqU57UTt6lZhF4AaABAg,made  when  gnr  was  on  top  of  the  world    living  large  like  rock  stars  should    the  greatest  time  for  rock  came  out  of  this  time,6,0.5714285714285715,1,made gnr top world living large like rock stars greatest time rock came time
8SbUC-UaAxE,Ugw1HzvRXCq5OXDpz6t4AaABAg,it's  crazy  how  many  people  come  back  to  this  everyday  this  song  is  legendary,14,0.13999999999999999,1,'s crazy many people come back everyday song legendary
8SbUC-UaAxE,Ugy5J-OpThFzv-5MQCJ4AaABAg,happy  november  2021,1,0.8,1,happy november 2021
8SbUC-UaAxE,UgwuJIbR3eNF8OdnopJ4AaABAg,its  november  its  raining  perfect,1,1.0,1,november raining perfect
8SbUC-UaAxE,UgzsRyh9wBx3UqI8iTd4AaABAg,perfect  november  rain,0,1.0,1,perfect november rain
8SbUC-UaAxE,UgzMHC3MnshgN8DzY8V4AaABAg,it's  november  rain  yeee,0,0.0,0,'s november rain yeee
8SbUC-UaAxE,Ugxn110NTXr8-s2Y-Xp4AaABAg,so  far  there  has  been  no  november  rain  in  pa,0,0.1,1,far november rain pa
8SbUC-UaAxE,UgwQYWSMrdritmMo6514AaABAg,one  of  the  only  songs  to  reach  almost  1  billion  that  actually  deserves  it    this  songs  in  a  different  universe  to  all  these  pop  songs  with  1    billion  views,259,0.0,0,one songs reach almost 1 billion actually deserves songs different universe pop songs 1 billion views
8SbUC-UaAxE,Ugw3HkIchFT7Bm-700l4AaABAg,playing  this  at  my  send  off    one  of  my  favorites,1,0.0,0,playing send one favorites
8SbUC-UaAxE,UgwtQlj1fno0x42Yej94AaABAg,the  month  is  november      it's  raining  in  bangladesh      who  else  are  from  bangladesh  today,0,0.0,0,month november 's raining bangladesh else bangladesh today
8SbUC-UaAxE,Ugxlb_iZtMWCDaNA6jp4AaABAg,had  to  deal  with  literal  cold  november  rain  a  couple  of  days  ago,0,-0.6,0,deal literal cold november rain couple days ago
8SbUC-UaAxE,UgzkYYVwLsB-ZOma6gp4AaABAg,i  lost  my  brother  8  years  ago  today  i  always  think  of  november  rain  as  all  the  tears  i  ve  shed      he  was  laid  to  rest  2  days  after  his  56  th  birthday    when  they  say  life  is  short  it  truly  is    reach  out  to  the  ones  you  love  if  they  are  fighting  depression  and  are  in  a  useless  relationship  and  you  ll  never  have  to  live  with  the  pain  i  have  losing  my  brother  and  best  friend  rest  in  peace,5,0.22727272727272724,1,lost brother 8 years ago today always think november rain tears shed laid rest 2 days 56 th birthday say life short truly reach ones love fighting depression useless relationship never live pain losing brother best friend rest peace
8SbUC-UaAxE,UgxCX_mJXoHMvE4KHs14AaABAg,it's  november  2021    let's  keep  this  song  alive  forever  and  ever    november  rain  is  eternal,545,0.1,1,'s november 2021 let 's keep song alive forever ever november rain eternal
8SbUC-UaAxE,Ugy6C5ffORmZzCEZ8b14AaABAg,when  i  look  into  your  eyes  i  can  see  a  love  restrained  but  darlin'  when  i  hold  you  don't  you  know  i  feel  the  same    'cause  nothin'  lasts  forever  and  we  both  know  hearts  can  change  and  it's  hard  to  hold  a  candle  in  the  cold  november  rain    we've  been  through  this  such  a  long  long  time  just  tryin'  to  kill  the  pain    but  lovers  always  come  and  lovers  always  go  and  no  one's  really  sure  who's  lettin'  go  today  walking  away    if  we  could  take  the  time  to  lay  it  on  the  line  i  could  rest  my  head  just  knowin'  that  you  were  mine  all  mine  so  if  you  want  to  love  me  then  darlin'  don't  refrain  or  i'll  just  end  up  walkin'  in  the  cold  november  rain    do  you  need  some  time      on  your  own  do  you  need  some  time      all  alone  everybody  needs  some  time        on  their  own  don't  you  know  you  need  some  time      all  alone    i  know  it's  hard  to  keep  an  open  heart  when  even  friends  seem  out  to  harm  you  but  if  you  could  heal  a  broken  heart  wouldn't  time  be  out  to  charm  you    sometimes  i  need  some  time      on  my  own  sometimes  i  need  some  time      all  alone  everybody  needs  some  time        on  their  own  don't  you  know  you  need  some  time      all  alone    and  when  your  fears  subside  and  shadows  still  remain  i  know  that  you  can  love  me  when  there's  no  one  left  to  blame  so  never  mind  the  darkness  we  still  can  find  a  way  'cause  nothin'  lasts  forever  even  cold  november  rain    don't  ya  think  that  you  need  somebody  don't  ya  think  that  you  need  someone  everybody  needs  somebody  you're  not  the  only  one  you're  not  the  only  one    don't  ya  think  that  you  need  somebody  don't  ya  think  that  you  need  someone  everybody  needs  somebody  you're  not  the  only  one  you're  not  the  only  one    don't  ya  think  that  you  need  somebody  don't  ya  think  that  you  need  someone  everybody  needs  somebody  you're  not  the  only  one  you're  not  the  only  one    don't  ya  think  that  you  need  somebody  don't  ya  think  that  you  need  someone  everybody  needs  somebody,259,0.058333333333333334,1,look eyes see love restrained darlin ' hold n't know feel 'cause nothin ' lasts forever know hearts change 's hard hold candle cold november rain 've long long time tryin ' kill pain lovers always come lovers always go one 's really sure 's lettin ' go today walking away could take time lay line could rest head knowin ' mine mine want love darlin ' n't refrain 'll end walkin ' cold november rain need time need time alone everybody needs time n't know need time alone know 's hard keep open heart even friends seem harm could heal broken heart would n't time charm sometimes need time sometimes need time alone everybody needs time n't know need time alone fears subside shadows still remain know love 's one left blame never mind darkness still find way 'cause nothin ' lasts forever even cold november rain n't ya think need somebody n't ya think need someone everybody needs somebody 're one 're one n't ya think need somebody n't ya think need someone everybody needs somebody 're one 're one n't ya think need somebody n't ya think need someone everybody needs somebody 're one 're one n't ya think need somebody n't ya think need someone everybody needs somebody
8SbUC-UaAxE,UgyP2DO0dkpRO3fMUmV4AaABAg,november  rain,0,0.0,0,november rain
8SbUC-UaAxE,Ugx8iJS69S2X7kZ4Cy54AaABAg,november  rain  in  indonesian,2,0.0,0,november rain indonesian
8SbUC-UaAxE,Ugyc_hhXLQM-C1RZhUl4AaABAg,i  don't  know  how  many  people  can  relate    but  this  song  was  what  started  it  all  for  me    as  a  child    i  would  always  hear  this  on  the  radio  on  some  rare  occasions    i  never  really  got  to  appreciate  it  until  i  was  in  7th  grade    i  wasn't  in  a  romantic  relationship  or  anything    but  this  was  still  a  heavily  emotion  packed  song    i  decided  one  day  to  look  up  the  lyrics  to  this    and  found  the  video    it  was  very  sad    but  beautiful  at  the  same  time    i  didn't  really  have  anything  i  enjoyed  like      sports  or  skating  that  other  people  my  age  did    i  started  realizing  that  people  were  doing  things    and  all  i  did  was  lay  on  my  bed  and  play  games    i  didn't  pick  up  a  guitar  until  i  was  in  8th  grade    last  year    this  was  such  an  amazing  journey    and  i  will  go  on  for  much  more    i'd  never  imagine  that  i'd  like  this  kind  of  music  at  all    i'm  happy  with  my  musical  taste    i  just  wish  there  were  more  people  out  there  my  age    i  could  be  life  long  friends  with    i'm  definitely  not  an  elitist    and  i  don't  judge  on  people's  taste    this  isn't  my  lifestyle    but  a  literal  vital  organ  to  me,67,0.1965909090909091,1,n't know many people relate song started child would always hear radio rare occasions never really got appreciate 7th grade n't romantic relationship anything still heavily emotion packed song decided one day look lyrics found video sad beautiful time n't really anything enjoyed like sports skating people age started realizing people things lay bed play games n't pick guitar 8th grade last year amazing journey go much 'd never imagine 'd like kind music 'm happy musical taste wish people age could life long friends 'm definitely elitist n't judge people 's taste n't lifestyle literal vital organ
8SbUC-UaAxE,Ugy4S4BhDRDKEhP4u5h4AaABAg,always  on  a  run,2,0.0,0,always run
8SbUC-UaAxE,Ugw2P_hMMCtMFxFmS0x4AaABAg,november  rain  is  the  bohemian  rhapsody  of  guns  n'  roses,1870,0.0,0,november rain bohemian rhapsody guns n ' roses
8SbUC-UaAxE,Ugzv1azc_TPHMp9r3eV4AaABAg,another  november  goes  by        2021,0,0.0,0,another november goes 2021
8SbUC-UaAxE,UgznedehhUMxCSXjO5Z4AaABAg,who  knew  back  in  the  days  this  would  get  million  views,0,0.0,0,knew back days would get million views
8SbUC-UaAxE,UgzGbRejc1waIwB_tHV4AaABAg,this  is  literally  a  piece  of  musical  history        it  doesn  t  get  any  better  than  this  no  matter  what  kind  of  mood  ur  in  either,256,0.3666666666666667,1,literally piece musical history get better matter kind mood ur either
8SbUC-UaAxE,Ugyf8aZF3eNNJXe4FM94AaABAg,the  guitar  solo  at  the  end  isn  t  bad,0,-0.6999999999999998,0,guitar solo end bad
8SbUC-UaAxE,Ugz8knm7Thbr-QCABiV4AaABAg,just  trying  to  get  it  to  2  billion,0,0.0,0,trying get 2 billion
8SbUC-UaAxE,UgynGZcwmX06sGo-Fid4AaABAg,listening  to  this  song  in  november  is  quite  an  experience,0,0.0,0,listening song november quite experience
8SbUC-UaAxE,Ugz-XtDRFerYRJka_oB4AaABAg,this  slash  solo  is  a  masterpiece,0,0.0,0,slash solo masterpiece
8SbUC-UaAxE,Ugxw0D09kCtDRmB6H0V4AaABAg,its  rainy  day  on  11  11  at  my  place,0,0.0,0,rainy day 11 11 place
8SbUC-UaAxE,Ugw8MfaxeXjPmWZgxjF4AaABAg,llego  noviembre        a  homenajear  a  guns  'n  roses  november  rain,1,0.0,0,llego noviembre homenajear guns 'n roses november rain
8SbUC-UaAxE,UgzRzlx2mPzQpfqxKEN4AaABAg,i  m  listening  to  this  song  in  my  bed  while  i  suffer  from  covid    iv  had  it  for  a  week  already  and  the  fever  and  headaches  just  won  t  go  away        this  virus  is  no  joke    i  had  to  dial  911  this  morning  because  i  couldn  t  deal  with  the  pain    the  paramedics  showed  up  and  took  my  vitals  and  said  everything  looked  good    i  felt  like  i  was  burning  up  but  when  the  took  my  temperature  they  said  i  didn  t  have  a  fever    wtf        they  told  me  that  if  i  went  to  the  hospital  that  there  was  nothing  they  could  do  for  me  there  so  i  just  stayed  home  and  suffered  by  myself    i  guess  if  your  breathing  and  oxygen  levels  are  low  then  they  will  admit  you  but  mine  were  fine        i  didn  t  want  to  live  anymore        where  s  alec  baldwin  when  you  need  him      lol      my  bad,1,0.1218614718614719,1,listening song bed suffer covid iv week already fever headaches go away virus joke dial 911 morning deal pain paramedics showed took vitals said everything looked good felt like burning took temperature said fever wtf told went hospital nothing could stayed home suffered guess breathing oxygen levels low admit mine fine want live anymore alec baldwin need lol bad
8SbUC-UaAxE,UgxtRLpGEwL5RcTRrD94AaABAg,the  quarantine  isn't  that  long      also  the  quarantine    november  rain  solo,3,-0.05,0,quarantine n't long also quarantine november rain solo
8SbUC-UaAxE,UgweFo3SLXq86KFIE0V4AaABAg,love  this  month  november  lets  see  how  many  people  are  listening  to  this  masterpiece,0,0.5,1,love month november lets see many people listening masterpiece
8SbUC-UaAxE,Ugw7n6c6i_QqdJeuYsp4AaABAg,one  of  the  best  songs  ever  written    so  much  power  and  emotion    so  much  love  and  mixed  feelings    nostalgia    sorrow    pain    happiness    songs  like  these  gives  me  hope  and  faith  to  keep  going    keep  on  fighting  and  keep  looking  forward    wish  i  could  hear  this  song  played  live    must  be  an  exhilarating  experience  to  sing  it  with  a  crowd  of  people,68,0.4623376623376623,1,one best songs ever written much power emotion much love mixed feelings nostalgia sorrow pain happiness songs like gives hope faith keep going keep fighting keep looking forward wish could hear song played live must exhilarating experience sing crowd people
8SbUC-UaAxE,UgxcQ1ALQQUX2yAzDE14AaABAg,love  it,0,0.5,1,love
8SbUC-UaAxE,UgwqPsAavZpPBBtbwX94AaABAg,i  am  at  the  moment  obviously  hehehe      what  a  guitar  solo  that  is,0,0.0,0,moment obviously hehehe guitar solo
8SbUC-UaAxE,Ugxe6ueNBDNJHwNHr5V4AaABAg,i  know  that  you  can  love  me            when  there's  no  one  left  to  blame,1,0.25,1,know love 's one left blame
8SbUC-UaAxE,Ugz6f84fF0zJMimj9A94AaABAg,it's  raining      12  nov    2021      this    song  remind  me  of  our  childhood  memories,2,0.0,0,'s raining 12 nov 2021 song remind childhood memories
8SbUC-UaAxE,UgxTxyaebspwOlSaDK14AaABAg,one  of  the  best  songs  ever  made,2,1.0,1,one best songs ever made
8SbUC-UaAxE,UgyJjSQguTMLgxbUg3N4AaABAg,it's  november  14    put  a  reply  comment  with  your  country    let's  see  how  many  people  from  different  countries  come  here  to  listen  to  this  amazing  song    hey  there  i  am  from  bangladesh,0,0.3666666666666667,1,'s november 14 put reply comment country let 's see many people different countries come listen amazing song hey bangladesh
8SbUC-UaAxE,Ugx2OkjEY2NIsGAOAdl4AaABAg,i  just  seen  this  song  got  1  7b  views  i  remember  this  coming  out  on  youtube,0,0.0,0,seen song got 1 7b views remember coming youtube
8SbUC-UaAxE,UgxylovUFss6orkzQJZ4AaABAg,it's  raining  and  it's  november    so  there's  only  one  song  to  listen  to,0,0.0,0,'s raining 's november 's one song listen
8SbUC-UaAxE,UgzRaf-4jJwAzj5c0jF4AaABAg,this  song  is  a  masterpiece    love  and  death  is  part  of  life  and  it  can  not  be  avoided    this  song  explains  that  exactly,15,0.375,1,song masterpiece love death part life avoided song explains exactly
8SbUC-UaAxE,Ugzom8Yx9wcguU1EXM14AaABAg,rainy  time            it's  november  rain    love  from  bangladesh,0,0.5,1,rainy time 's november rain love bangladesh
8SbUC-UaAxE,UgzaxJLPlo1jVBN1jBN4AaABAg,every  day  after  school  i  would  turn  on  mtv  just  watch  guns      roses  at  least  until  my  dad  got  home,0,-0.3,0,every day school would turn mtv watch guns roses least dad got home
8SbUC-UaAxE,UgyPe8Y_fXh9cytNprB4AaABAg,its  november  21    still  listening  this,1,0.0,0,november 21 still listening
8SbUC-UaAxE,Ugw-QT23PaVESTBn0oZ4AaABAg,man  the  best  song  ive  listened  i'm  crying,2,0.4,1,man best song ive listened 'm crying
8SbUC-UaAxE,Ugy9M6zbcyWjQitcFPh4AaABAg,it  2021  november  and  i  can  feel  the  cold,0,-0.6,0,2021 november feel cold
8SbUC-UaAxE,UgxpqG3ggfBgWL6Zxdd4AaABAg,its  raining  now,1,0.0,0,raining
8SbUC-UaAxE,UgxuvhdFWMvvdqZizf54AaABAg,its  cool,0,0.35,1,cool
8SbUC-UaAxE,Ugw-23oUhDV4Ps7g8bN4AaABAg,its  a  beautifulllll,0,0.0,0,beautifulllll
8SbUC-UaAxE,UgzYe0NZQw4r4o9vOlR4AaABAg,its  november  2021    the  great  shakeup  continues  with  a  mass  exodus  of  workers    soaring  inflation  and  pay  rates    the  service  industry  is  struggling  to  feed  the  needs  of  the  bourgeoisie    alternatively    its  boomer  levels  of  easy  to  find  good  paying  work    its  70    outside  in  the  midwest  and  a  gentle  thunderstorm  embraces  my  dark  city    who  daily  creeps  closer  to  a  gotham  like  dystopia    the  pandemic  continues  and  doesnt  seem  to  be  going  anywhere    its  been  one  and  a  half  years  now  since  it  began    but  nothing  lasts  forever    even  warm  november  rain,0,0.2685185185185185,1,november 2021 great shakeup continues mass exodus workers soaring inflation pay rates service industry struggling feed needs bourgeoisie alternatively boomer levels easy find good paying work 70 outside midwest gentle thunderstorm embraces dark city daily creeps closer gotham like dystopia pandemic continues doesnt seem going anywhere one half years since began nothing lasts forever even warm november rain
8SbUC-UaAxE,UgxL9cTNjQFDQjm0pTF4AaABAg,this  song  is  a  straight  masterpiece,81,0.2,1,song straight masterpiece
8SbUC-UaAxE,UgyY9hVfl4b3pHvejaN4AaABAg,another  november  2021  and  it  s  raining,0,0.0,0,another november 2021 raining
8SbUC-UaAxE,UgyFwKxhaA3DlD40sA14AaABAg,who's  playing  this  song  in  the  cold  november  rain,1,-0.6,0,'s playing song cold november rain
8SbUC-UaAxE,UgwJ10X4R82ABP04KpJ4AaABAg,love  hurts,0,0.5,1,love hurts
8SbUC-UaAxE,UgxQ2nxkHRicyH8-gL54AaABAg,it  s  pissing  down  outside  so  had  to  chuck  it  on,0,-0.07777777777777779,0,pissing outside chuck
8SbUC-UaAxE,UgwweBrU010U8ZO10ep4AaABAg,this  reminds  me  of  friend  shot  26yrs  ago  today    on  cold  november  night      rip  eric    egor,0,-0.6,0,reminds friend shot 26yrs ago today cold november night rip eric egor
8SbUC-UaAxE,UgyhIZXeVyn3uUeedhx4AaABAg,it's  13th  november  2021      also  raining  outside      love  from  bd,0,0.16666666666666666,1,'s 13th november 2021 also raining outside love bd
8SbUC-UaAxE,UgzA7UgmPDovi0YmiYd4AaABAg,to  me      every  november  the  rain  starts  with  axl'  s  piano  composition  and  ends  with  slash's  guitar  solo    it  feels  the  same  in  2021    which  led  me  towards    the  masterpiece  again,106,0.0,0,every november rain starts axl ' piano composition ends slash 's guitar solo feels 2021 led towards masterpiece
8SbUC-UaAxE,UgyvISSgxzFk9rOwhcJ4AaABAg,it's  raining  cats  and  dogs  outside  and  i've  got  this  amped  up  to  the  max      always  been  one  of  my  favorites,4,0.0,0,'s raining cats dogs outside 've got amped max always one favorites
8SbUC-UaAxE,Ugx7KoNRnQZEjiJKBf54AaABAg,i'm  here  because  of  chennai  floods,0,0.0,0,'m chennai floods
8SbUC-UaAxE,UgzfPOeQAW2tqkrK9vR4AaABAg,hi  everyone    here    it  is  going  to  rain  all  night    so  i  had  to  come  here  again    glad  people  still  come  back  to  this  incredible  tune    i  finally  got  to  see  gnr  in  september    and  they  killed  it,21,0.24,1,hi everyone going rain night come glad people still come back incredible tune finally got see gnr september killed
8SbUC-UaAxE,Ugy0Lk2Tf-ir2mnPf8J4AaABAg,the  chorus  narrates  a  cold  hard  truth  common  to  every  human  being      nothing  lasts  forever      despite  being  a  rockstar  of  the  grandest  nature    axl  rose  has  grasped  the  idea  that  nothing    not  even  fame    fortune  and  love    lasts  forever    at  some  point    we  all  have  to  give  in  to  the  only  law  that  is  constant  in  this  universe  change    whatever  the  feelings  of  distress  she  experienced  in  her  past  relationships  will  eventually  change    she  will  make  new  memories  with  him    she  will  heal  with  him    hearts  do  change  too    for  better  or  for  worse,46,0.05343822843822844,1,chorus narrates cold hard truth common every human nothing lasts forever despite rockstar grandest nature axl rose grasped idea nothing even fame fortune love lasts forever point give law constant universe change whatever feelings distress experienced past relationships eventually change make new memories heal hearts change better worse
8SbUC-UaAxE,UgwSwKAeGP3y0EY5JTt4AaABAg,enjoyed  november  rain  here  in  bangladesh,1,0.5,1,enjoyed november rain bangladesh
8SbUC-UaAxE,UgwvBNGXpUWSIPSqXdJ4AaABAg,first  song  to  reach  1  billion  that  actually  deserves  it,5409,0.125,1,first song reach 1 billion actually deserves
